time_us,ant_ac_uV,gate1_ac_uV,drain_ac_uV,out_ac_uV
0.418845714257402,0.5331455576654183,2.4607892397110476,-5.669394630203328,-9.46981402272229
0.4208457142573861,0.49930214635033493,2.460315128738344,-5.674584659942639,-9.478262212425648
0.4228457142573905,0.4644937244860776,2.4550871118300677,-5.6688101093271825,-9.468396251932631
0.4248457142573881,0.42878761617194094,2.445115299787304,-5.652082139206982,-9.44023522286841
0.4268457142573925,0.39225288163394967,2.4304189787383024,-5.624433100592796,-9.393833591886391
0.4288457142573765,0.3549601838496708,2.411026573723163,-5.5859164902472,-9.32928109165232
0.4308457142573809,0.31698165172222437,2.386975592738594,-5.5366067801543295,-9.246702592946576
0.4328457142573785,0.27839074074609915,2.3583125527970594,-5.4765993500183185,-9.146257802683522
0.4348457142573761,0.23926209075582427,2.3250928937734727,-5.4060102705477675,-9.028140992128897
0.43684571425736696,0.19967138170412857,2.2873808638301796,-5.324976060094855,-8.89258062208853
0.43884571425737134,0.15969518713760916,2.2452494048419425,-5.233653459058019,-8.739838891713703
0.44084571425736896,0.11941082627798945,2.198780004736278,-5.132219069281518,-8.570211182501453
0.4428457142573666,0.07889621433096332,2.148062540729967,-5.020869108918191,-8.384025623087155
0.4448457142573574,0.03822971188418232,2.093195106800394,-4.899818939918532,-8.181642302318437
0.44684571425736175,-0.002510026770162524,2.034283824725591,-4.769302679008547,-7.963452661741144
0.44884571425735936,-0.04324420564821761,1.9714426346961744,-4.629572769587753,-7.729878692686043
0.450845714257357,-0.08389403953878723,1.9047930828186566,-4.48089945948027,-7.4813721830935265
0.45284571425736136,-0.12438090634158254,1.8344640748679808,-4.323570300002189,-7.2184137316355645
0.4548457142573522,-0.16462649915206934,1.7605916378116149,-4.157889598843667,-6.941511992764049
0.4568457142573498,-0.20455297775654122,1.68331865069149,-3.984177789462251,-6.651202491880781
0.45884571425734744,-0.2440831191045465,1.6027945697327795,-3.802770869754113,-6.348046731829982
0.4608457142573518,-0.2831404667871881,1.5191751376875118,-3.6140196897349597,-6.032631072017125
0.46284571425734267,-0.3216494787378502,1.4326220878491114,-3.4182893298151384,-5.705565552460712
0.4648457142573403,-0.35953567353616084,1.3433028238640787,-3.215958360058835,-5.367482772911103
0.46684571425733784,-0.39672577426746813,1.2513901008759376,-3.007418099443271,-5.0190366120972385
0.4688457142573422,-0.43314785049550864,1.1570616886835694,-2.7930718893287576,-4.6609010126985595
0.4708457142573263,-0.4687314571124328,1.0605000337893244,-2.573334329625254,-4.293768661511876
0.4728457142573307,-0.5034077708248319,0.9618918956899591,-2.3486304101538735,-3.918349651854669
0.4748457142573283,-0.5371097230594017,0.861427996712294,-2.1193947290498727,-3.53537008201954
0.4768457142573259,-0.5697721298839035,0.7593026487562327,-1.8860706596512955,-3.145570692808519
0.47884571425731676,-0.6013318179094916,0.6557133738205323,-1.6491094996240463,-2.749705382498746
0.48084571425732114,-0.6317277465883874,0.5508605287474211,-1.408969529492765,-2.3485398319422757
0.48284571425731876,-0.660901126211124,0.4449469097611569,-1.1661152399256025,-1.942849943148417
0.4848457142573164,-0.6887955316567818,0.3381773698851731,-0.9210163298689622,-1.5334203631311993
0.48684571425730716,-0.7153570114965985,0.2307584137106744,-0.6741468592252886,-1.1210429828878432
0.48884571425731155,-0.7405341923590614,0.1228978057099539,-0.42598430916029884,-0.7065154221663761
0.49084571425730916,-0.7642783783078311,0.014804161896364576,-0.177008649515642,-0.2906393916646266
0.4928457142573068,-0.7865436449526236,-0.0933134511882372,0.07229857068580259,0.12578071739710595
0.49484571425731116,-0.8072869283696394,-0.20124592126080643,0.32145516115633654,0.5419395279204764
0.496845714257302,-0.8264681083346235,-0.308784490199443,0.5699791998381443,0.9570320980145652
0.4988457142572996,-0.8440500859725433,-0.41572116615817833,0.8173900205576956,1.3702556067585192
0.5008457142572972,-0.8599988553959413,-0.5218491181402385,1.0632091100859498,1.7808108268013711
0.5028457142573016,-0.874283569635586,-0.626963081229448,1.3069609998694887,2.1879036768979176
0.5048457142572924,-0.8868766001651314,-0.7308597531618943,1.5481742696721312,2.5907467868790945
0.5068457142572901,-0.8977535904582316,-0.8333381822378527,1.7863823504882248,2.9885610270952156
0.5088457142572876,-0.9068935029242025,-0.9342001621170937,2.0211245406187572,3.3805769383832285
0.5108457142572921,-0.9142786598220416,-1.0332506132915142,2.25194679082108,3.766036337893297
0.5128457142572761,-0.9198947772697212,-1.1302979581184758,2.478402700845095,4.144193686883568
0.5148457142572805,-0.9237309930290444,-1.2251544962982308,2.700054240634131,4.514317597070772
0.5168457142572781,-0.9257798872809675,-1.317636760145291,2.9164727308739202,4.875692168226919
0.5188457142572824,-0.9260374972555525,-1.4075658791856682,3.127239569522544,5.227618476766338
0.5208457142572666,-0.9245033246387482,-1.4947679172205852,3.3319471111070698,5.56941582807724
0.5228457142572709,-0.9211803367905766,-1.5790742151633452,3.5301994198988496,5.900423177607195
0.5248457142572686,-0.9160749607376937,-1.660321713226054,3.72161307993224,6.220000278389648
0.5268457142572661,-0.9091970710037374,-1.7383532682213598,3.9058178398221344,6.5275290683786125
0.528845714257257,-0.900559970247497,-1.8130179562092508,4.082457449428034,6.822414697182921
0.5308457142572613,-0.890180363832868,-1.8841713682604677,4.251190230064594,7.104086858333858
0.532845714257259,-0.8780783272103896,-1.9516758811288781,4.411689880967629,7.3720007485178485
0.5348457142572566,-0.8642772673672255,-2.0154009341410983,4.56364590029068,7.6256381671413465
0.5368457142572474,-0.8488038772824933,-2.0752232741116927,4.706764469730729,7.864508576815865
0.5388457142572518,-0.8316880845819059,-2.1310271982599716,4.840768710323573,8.088149947127476
0.5408457142572494,-0.812962993398933,-2.1827047731459714,4.965399480028054,8.296129736962143
0.542845714257247,-0.7926648205430512,-2.230156047167142,5.080415700575713,8.48804568676087
0.5448457142572514,-0.770832825287772,-2.273289243293064,5.185594950773975,8.663526598340354
0.5468457142572423,-0.7475092335798262,-2.3120209382554435,5.2807337596050274,8.822233088068288
0.5488457142572398,-0.7227391562935239,-2.3462762173132035,5.365648171107296,8.963858178390183
0.5508457142572375,-0.6965705020128995,-2.375988829239617,5.440173881154919,9.088127956857761
0.5528457142572418,-0.6690538843152704,-2.4011013031177697,5.504166809444655,9.194802068179797
0.5548457142572258,-0.640242523952361,-2.421565070243048,5.5575031296939414,9.283674177851253
0.5568457142572303,-0.6101921458549713,-2.4373405491662226,5.600079740375463,9.354572418018847
0.5588457142572278,-0.5789608713829884,-2.44839722918222,5.631814239848154,9.40735964682915
0.5608457142572323,-0.5466091058538844,-2.4547137251751394,5.652645279852209,9.441933768172817
0.5628457142572163,-0.5131994218603865,-2.4562778202508184,5.662532560180011,9.458227918202056
0.5648457142572207,-0.47879643808240757,-2.4530864901617377,5.661456970784684,9.456210577241109
0.5668457142572183,-0.4434666944039076,-2.4451459041952006,5.649420559805662,9.435885647945952
0.568845714257216,-0.4072785231285056,-2.432471424285154,5.626446659690032,9.397292448198868
0.5708457142572068,-0.37030191693013154,-2.4150875621575807,5.592579659818853,9.340505616961536
0.5728457142572112,-0.33260839338057163,-2.393027940250647,5.547885081114146,9.265634977495552
0.5748457142572088,-0.29427085669488623,-2.3663352262115467,5.492449350441575,9.172825357950387
0.5768457142572063,-0.25536345665734805,-2.335061046299103,5.42637972067439,9.062256237868382
0.5788457142571972,-0.21596144526979152,-2.299265890126634,5.349803950949195,8.93414150837657
0.5808457142572016,-0.17614103117839933,-2.259018989203554,5.26287018054461,8.788728937503265
0.5828457142571992,-0.13597923226925424,-2.214398186151101,5.165746509661062,8.626299777603208
0.5848457142571968,-0.09555372671508063,-2.165489784156094,5.058620820008741,8.447168177383446
0.5868457142572012,-0.05494270271386868,-2.112388377106811,4.941700280980399,8.251680617021862
0.588845714257192,-0.014224707296734982,-2.0551966712911707,4.8152110601051845,8.040215178084509
0.5908457142571897,0.026521505643666208,-1.9940252822259197,4.679397779483452,7.813180877391801
0.5928457142571872,0.06721712758351818,-1.928992524158346,4.534523140975466,7.571016826801724
0.5948457142571917,0.10778344787630337,-1.8602241782517126,4.380867331121863,7.314191398322123
0.5968457142571825,0.14814200593754426,-1.7878532521109491,4.218727561067226,7.043201327050497
0.59884571425718,0.18821474307414165,-1.7120197202125098,4.048417411084415,6.758570748388593
0.6008457142571777,0.22792415337831518,-1.6328702541201778,3.8702662994438697,6.46085017841358
0.602845714257182,0.2671934336571208,-1.5505579411545511,3.6846187807526576,6.15061542852402
0.6048457142571662,0.30594663196270505,-1.4652419813021567,3.491833920676868,5.828466548507549
0.6068457142571705,0.34410879456304094,-1.377087387233189,3.2922845996097294,5.495026597301944
