time_s,board_in,t79_2_secondary,q79_3_g1,q79_3_g2,q79_3_drain,q79_3_source
9.0621854e-05,-9.23417363e-05,-0.164497051,0.599379715,1.52461954,3.4569508,1.73537301
9.0622854e-05,-9.43635067e-05,-0.156179501,0.601587307,1.50808559,3.45698009,1.73537298
9.0623854e-05,-9.60835395e-05,-0.14736367,0.603919144,1.49227844,3.45701027,1.73537294
9.0624854e-05,-9.74963346e-05,-0.13807768,0.606367788,1.47724862,3.4570414,1.73537291
9.0625854e-05,-9.85973744e-05,-0.128351145,0.608925428,1.46304418,3.45707352,1.73537288
9.0626854e-05,-9.93831383e-05,-0.118215075,0.611583912,1.44971054,3.45710663,1.73537285
9.0627854e-05,-9.98511136e-05,-0.107701777,0.614334766,1.43729032,3.45714072,1.73537282
9.0628854e-05,-9.99998041e-05,-0.0968447573,0.617169221,1.42582322,3.4571757,1.7353728
9.0629854e-05,-9.98287341e-05,-0.0856786098,0.620078247,1.41534591,3.45721145,1.73537277
9.0630854e-05,-9.93384508e-05,-0.074238912,0.623052574,1.40589188,3.45724787,1.73537274
9.0631854e-05,-9.85305218e-05,-0.0625621105,0.626082727,1.39749135,3.45728484,1.73537271
9.0632854e-05,-9.74075307e-05,-0.0506854066,0.62915905,1.39017118,3.45732218,1.73537268
9.0633854e-05,-9.59730682e-05,-0.0386466388,0.632271744,1.38395477,3.4573597,1.73537266
9.0634854e-05,-9.42317214e-05,-0.0264841639,0.635410889,1.37886199,3.45739719,1.73537263
9.0635854e-05,-9.21890582e-05,-0.0142367357,0.638566485,1.37490913,3.45743444,1.73537261
9.0636854e-05,-8.98516103e-05,-0.00194338322,0.641728474,1.37210881,3.45747119,1.73537258
9.0637854e-05,-8.72268521e-05,0.0103567128,0.644886778,1.37047,3.45750719,1.73537256
9.0638854e-05,-8.43231764e-05,0.0226243434,0.64803133,1.36999793,3.45754219,1.73537253
9.0639854e-05,-8.1149868e-05,0.0348203951,0.651152103,1.37069411,3.45757591,1.73537251
9.0640854e-05,-7.7717074e-05,0.0469059736,0.654239145,1.37255631,3.45760808,1.73537248
9.0641854e-05,-7.40357711e-05,0.0588425271,0.657282608,1.37557858,3.45763841,1.73537246
9.0642854e-05,-7.01177307e-05,0.070591968,0.660272781,1.37975125,3.45766664,1.73537244
9.0643854e-05,-6.59754811e-05,0.0821167937,0.663200118,1.38506099,3.45769249,1.73537242
9.0644854e-05,-6.16222677e-05,0.0933802061,0.666055274,1.39149083,3.4577157,1.7353724
9.0645854e-05,-5.70720103e-05,0.104346228,0.668829128,1.39902019,3.457736,1.73537238
9.0646854e-05,-5.23392588e-05,0.114979818,0.671512815,1.40762502,3.45775317,1.73537235
9.0647854e-05,-4.74391469e-05,0.125246982,0.674097756,1.4172778,3.45776697,1.73537233
9.0648854e-05,-4.2387343e-05,0.135114883,0.676575683,1.42794768,3.45777719,1.73537231
9.0649854e-05,-3.72000009e-05,0.144551943,0.678938665,1.43960054,3.45778364,1.7353723
9.0650854e-05,-3.18937077e-05,0.153527948,0.681179136,1.45219913,3.45778616,1.73537228
9.0651854e-05,-2.64854309e-05,0.162014143,0.683289919,1.46570317,3.45778461,1.73537226
9.0652854e-05,-2.0992464e-05,0.169983325,0.685264246,1.48006949,3.45777887,1.73537224
9.0653854e-05,-1.54323714e-05,0.177409932,0.687095782,1.49525216,3.45776887,1.73537222
9.0654854e-05,-9.82293209e-06,0.184270123,0.688778647,1.51120265,3.45775457,1.7353722
9.0655854e-05,-4.18208287e-06,0.190541858,0.690307432,1.52786996,3.45773594,1.73537219
9.0656854e-05,1.47213902e-06,0.196204969,0.69167722,1.54520081,3.45771301,1.73537217
9.0657854e-05,7.12165359e-06,0.201241225,0.692883599,1.5631398,3.45768586,1.73537215
9.0658854e-05,1.27483959e-05,0.205634395,0.693922678,1.58162956,3.45765458,1.73537214
9.0659854e-05,1.83343738e-05,0.209370297,0.694791101,1.60061101,3.45761931,1.73537212
9.0660854e-05,2.38617255e-05,0.212436847,0.695486054,1.62002344,3.45758023,1.7353721
9.0661854e-05,2.93127767e-05,0.214824103,0.69600528,1.63980481,3.45753758,1.73537209
9.0662854e-05,3.46700971e-05,0.216524292,0.696347083,1.65989187,3.45749162,1.73537207
9.0663854e-05,3.99165561e-05,0.217531841,0.696510336,1.68022041,3.45744265,1.73537205
9.0664854e-05,4.50353774e-05,0.217843396,0.696494483,1.70072545,3.45739102,1.73537204
9.0665854e-05,5.00101932e-05,0.217457833,0.696299541,1.72134142,3.45733712,1.73537202
9.0666854e-05,5.48250959e-05,0.216376267,0.695926103,1.74200242,3.45728135,1.735372
9.0667854e-05,5.94646893e-05,0.214602043,0.695375336,1.76264241,3.45722418,1.73537199
9.0668854e-05,6.39141378e-05,0.212140734,0.694648975,1.7831954,3.45716609,1.73537197
9.0669854e-05,6.81592139e-05,0.20900012,0.693749319,1.80359568,3.45710759,1.73537195
9.0670854e-05,7.21863433e-05,0.205190168,0.692679227,1.82377804,3.45704921,1.73537194
9.0671854e-05,7.5982649e-05,0.200722995,0.691442103,1.84367795,3.45699152,1.73537192
9.0672854e-05,7.95359918e-05,0.195612838,0.690041893,1.86323181,3.45693497,1.7353719
9.0673854e-05,8.28350095e-05,0.189876001,0.688483064,1.8823771,3.45687973,1.73537188
9.0674854e-05,8.58691531e-05,0.183530812,0.686770597,1.90105261,3.45682584,1.73537187
9.0675854e-05,8.86287207e-05,0.176597556,0.684909968,1.91919864,3.45677342,1.73537185
9.0676854e-05,9.11048882e-05,0.169098415,0.682907129,1.93675717,3.45672261,1.73537183
9.0677854e-05,9.32897377e-05,0.161057399,0.680768494,1.95367209,3.45667351,1.73537181
9.0678854e-05,9.51762831e-05,0.152500261,0.678500912,1.9698893,3.45662625,1.73537179
9.0679854e-05,9.67584919e-05,0.143454423,0.67611165,1.98535696,3.45658092,1.73537177
9.0680854e-05,9.80313047e-05,0.133948882,0.673608366,2.00002563,3.45653763,1.73537175
9.0681854e-05,9.89906516e-05,0.124014118,0.670999088,2.01384841,3.45649647,1.73537173
9.0682854e-05,9.9633465e-05,0.113681995,0.668292184,2.02678111,3.45645751,1.73537171
9.0683854e-05,9.99576895e-05,0.102985658,0.665496337,2.03878239,3.45642085,1.73537169
9.0684854e-05,9.99622882e-05,0.0919594271,0.662620518,2.04981387,3.45638653,1.73537167
9.0685854e-05,9.96472465e-05,0.0806386833,0.659673954,2.0598403,3.45635463,1.73537165
9.0686854e-05,9.90135718e-05,0.0690597562,0.656666102,2.06882961,3.45632519,1.73537162
9.0687854e-05,9.80632903e-05,0.0572598049,0.653606614,2.07675308,3.45629826,1.7353716
9.0688854e-05,9.67994406e-05,0.0452766978,0.650505307,2.08358536,3.45627387,1.73537158
9.0689854e-05,9.52260641e-05,0.0331488898,0.647372135,2.08930462,3.45625205,1.73537155
9.0690854e-05,9.33481917e-05,0.0209152976,0.644217151,2.09389257,3.4562328,1.73537153
9.0691854e-05,9.11718283e-05,0.00861517329,0.641050478,2.09733455,3.45621614,1.7353715
9.0692854e-05,8.87039328e-05,-0.00371202267,0.637882274,2.09961955,3.45620207,1.73537148
9.0693854e-05,8.59523968e-05,-0.0160267495,0.634722701,2.10074026,3.45619057,1.73537145
9.0694854e-05,8.29260185e-05,-0.0282895139,0.631581893,2.10069311,3.45618163,1.73537143
9.0695854e-05,7.96344752e-05,-0.0404609981,0.628469919,2.09947824,3.45617523,1.7353714
9.0696854e-05,7.60882919e-05,-0.0525021867,0.625396755,2.09709954,3.45617133,1.73537137
9.0697854e-05,7.22988079e-05,-0.0643744929,0.622372248,2.09356461,3.45616988,1.73537134
9.0698854e-05,6.82781404e-05,-0.0760398828,0.619406086,2.08888475,3.45617085,1.73537132
9.0699854e-05,6.40391462e-05,-0.0874609977,0.61650777,2.08307492,3.45617417,1.73537129
9.0700854e-05,5.95953797e-05,-0.098601275,0.613686577,2.0761537,3.45617977,1.73537126
9.0701854e-05,5.49610504e-05,-0.109425065,0.610951535,2.06814321,3.4561876,1.73537123
9.0702854e-05,5.01509771e-05,-0.119897745,0.608311392,2.05906906,3.45619758,1.7353712
9.0703854e-05,4.51805405e-05,-0.129985832,0.605774588,2.04896026,3.45620961,1.73537117
9.0704854e-05,4.00656342e-05,-0.139657086,0.603349231,2.03784912,3.45622362,1.73537114
9.0705854e-05,3.48226136e-05,-0.148880617,0.601043065,2.02577117,3.4562395,1.7353711
9.0706854e-05,2.94682439e-05,-0.157626982,0.598863452,2.01276502,3.45625717,1.73537107
9.0707854e-05,2.40196462e-05,-0.165868276,0.596817344,1.99887225,3.45627652,1.73537104
9.0708854e-05,1.84942431e-05,-0.173578224,0.594911265,1.98413727,3.45629744,1.73537101
9.0709854e-05,1.29097026e-05,-0.180732261,0.593151286,1.96860719,3.45631982,1.73537097
9.0710854e-05,7.28388184e-06,-0.187307613,0.591543007,1.95233165,3.45634354,1.73537094
9.0711854e-05,1.63477011e-06,-0.193283365,0.590091544,1.93536268,3.45636848,1.73537091
9.0712854e-05,-4.01956898e-06,-0.198640527,0.588801505,1.91775454,3.45639452,1.73537088
9.0713854e-05,-9.66105505e-06,-0.203362096,0.587676985,1.89956352,3.45642154,1.73537084
9.0714854e-05,-1.52716488e-05,-0.207433107,0.586721544,1.88084777,3.45644941,1.73537081
9.0715854e-05,-2.08334098e-05,-0.210840676,0.585938202,1.86166711,3.45647799,1.73537077
9.0716854e-05,-2.63285537e-05,-0.213574046,0.58532943,1.84208288,3.45650715,1.73537074
9.0717854e-05,-3.17395092e-05,-0.215624614,0.584897137,1.82215768,3.45653675,1.73537071
9.0718854e-05,-3.7048974e-05,-0.216985959,0.584642672,1.80195521,3.45656667,1.73537067
9.0719854e-05,-4.22399707e-05,-0.217653863,0.584566814,1.78154004,3.45659677,1.73537064
9.0720854e-05,-4.72959005e-05,-0.217626318,0.584669773,1.76097746,3.45662691,1.7353706
9.0721854e-05,-5.22005963e-05,-0.216903534,0.584951188,1.74033319,3.45665695,1.73537057
9.0722854e-05,-5.69383751e-05,-0.215487937,0.585410131,1.71967323,3.45668676,1.73537054
9.0723854e-05,-6.14940871e-05,-0.213384156,0.586045107,1.69906363,3.4567162,1.7353705
9.0724854e-05,-6.5853165e-05,-0.210599015,0.586854062,1.67857028,3.45674514,1.73537047
9.0725854e-05,-7.00016702e-05,-0.207141499,0.58783439,1.65825868,3.45677345,1.73537043
9.0726854e-05,-7.39263373e-05,-0.203022734,0.588982937,1.63819378,3.456801,1.7353704
9.0727854e-05,-7.76146168e-05,-0.198255945,0.590296018,1.61843973,3.45682802,1.73537037
9.0728854e-05,-8.10547151e-05,-0.192856415,0.591769425,1.59905966,3.45685488,1.73537033
9.0729854e-05,-8.42356319e-05,-0.186841434,0.593398439,1.58011555,3.45688182,1.7353703
9.0730854e-05,-8.71471961e-05,-0.180230246,0.59517785,1.56166795,3.45690907,1.73537027
9.0731854e-05,-8.97800975e-05,-0.173043987,0.59710197,1.54377585,3.45693681,1.73537024
9.0732854e-05,-9.21259172e-05,-0.165305612,0.599164653,1.52649643,3.4569652,1.7353702
9.0733854e-05,-9.41771541e-05,-0.157039831,0.601359312,1.50988495,3.45699438,1.73537017
9.0734854e-05,-9.59272492e-05,-0.148273024,0.603678944,1.4939945,3.45702444,1.73537014
9.0735854e-05,-9.73706064e-05,-0.139033157,0.606116148,1.47887589,3.45705545,1.73537011
9.0736854e-05,-9.85026103e-05,-0.129349699,0.608663152,1.46457746,3.45708744,1.73537008
9.0737854e-05,-9.93196413e-05,-0.119253521,0.611311835,1.4511449,3.45712042,1.73537005
9.0738854e-05,-9.98190868e-05,-0.108776807,0.614053755,1.43862117,3.4571544,1.73537002
9.0739854e-05,-9.99993498e-05,-0.0979529446,0.616880172,1.42704631,3.45718927,1.73536999
9.0740854e-05,-9.98598539e-05,-0.0868164235,0.619782081,1.41645731,3.45722491,1.73536996
9.0741854e-05,-9.94010451e-05,-0.0754027267,0.622750235,1.40688802,3.45726125,1.73536994
9.0742854e-05,-9.86243905e-05,-0.0637482182,0.625775178,1.39836905,3.45729815,1.73536991
9.0743854e-05,-9.75323736e-05,-0.0518900284,0.628847272,1.39092762,3.45733544,1.73536988
9.0744854e-05,-9.61284861e-05,-0.0398659366,0.631956728,1.38458752,3.45737293,1.73536985
9.0745854e-05,-9.44172173e-05,-0.0277142526,0.635093641,1.37936903,3.45741042,1.73536983
9.0746854e-05,-9.2404039e-05,-0.0154736956,0.638248014,1.37528882,3.45744769,1.7353698
9.0747854e-05,-9.00953886e-05,-0.003183272,0.641409796,1.37235993,3.45748449,1.73536978
9.0748854e-05,-8.74986484e-05,0.00911784728,0.644568909,1.37059174,3.45752058,1.73536975
9.0749854e-05,-8.46221215e-05,0.0213904507,0.647715284,1.36998988,3.45755568,1.73536973
9.0750854e-05,-8.14750061e-05,0.0335954098,0.650838887,1.3705563,3.45758954,1.7353697
9.0751854e-05,-7.80673654e-05,0.0456938029,0.653929758,1.37228917,3.45762188,1.73536968
9.0752854e-05,-7.44100958e-05,0.0576470384,0.656978037,1.37518295,3.45765241,1.73536966
9.0753854e-05,-7.05148916e-05,0.0694169764,0.659973998,1.37922839,3.45768087,1.73536964
9.0754854e-05,-6.63942083e-05,0.0809660505,0.662908078,1.38441257,3.45770699,1.73536961
9.0755854e-05,-6.20612223e-05,0.0922573862,0.665770909,1.39071889,3.45773049,1.73536959
9.0756854e-05,-5.75297886e-05,0.103254919,0.668553346,1.39812721,3.45775111,1.73536957
9.0757854e-05,-5.28143971e-05,0.113923507,0.671246498,1.40661384,3.45776863,1.73536955
9.0758854e-05,-4.79301258e-05,0.124229048,0.673841756,1.41615165,3.4577828,1.73536953
9.0759854e-05,-4.28925926e-05,0.134138581,0.676330818,1.42671014,3.45779341,1.73536951
9.0760854e-05,-3.77179056e-05,0.143620399,0.678705719,1.43825556,3.45780027,1.73536949
9.0761854e-05,-3.24226115e-05,0.152644145,0.680958857,1.450751,3.45780322,1.73536947
9.0762854e-05,-2.70236425e-05,0.161180913,0.683083011,1.46415652,3.45780212,1.73536945
9.0763854e-05,-2.15382624e-05,0.16920334,0.685071373,1.47842925,3.45779684,1.73536944
9.0764854e-05,-1.59840114e-05,0.176685695,0.686917563,1.49352357,3.4577873,1.73536942
9.0765854e-05,-1.03786498e-05,0.183603959,0.688615655,1.50939122,3.45777346,1.7353694
9.0766854e-05,-4.74010122e-06,0.189935909,0.690160191,1.52598148,3.4577553,1.73536938
9.0767854e-05,9.13604318e-07,0.195661184,0.691546203,1.5432413,3.45773285,1.73536936
9.0768854e-05,6.5643885e-06,0.200761357,0.692769229,1.56111551,3.45770615,1.73536935
9.0769854e-05,1.21941823e-05,0.20521999,0.693825324,1.57954697,3.45767531,1.73536933
9.0770854e-05,1.77849839e-05,0.209022694,0.694711077,1.59847675,3.45764046,1.73536931
9.0771854e-05,2.33189161e-05,0.212157172,0.69542362,1.61784434,3.45760179,1.7353693
9.0772854e-05,2.87782834e-05,0.214613264,0.69596064,1.63758781,3.45755952,1.73536928
9.0773854e-05,3.4145629e-05,0.216382977,0.696320384,1.65764407,3.45751391,1.73536926
9.0774854e-05,3.94037902e-05,0.217460516,0.696501665,1.67794897,3.45746525,1.73536925
9.0775854e-05,4.45359535e-05,0.217842302,0.696503871,1.69843763,3.4574139,1.73536923
9.0776854e-05,4.95257081e-05,0.217526987,0.696326962,1.71904452,3.45736022,1.73536922
9.0777854e-05,5.43570989e-05,0.216515458,0.695971473,1.73970378,3.45730464,1.7353692
9.0778854e-05,5.90146768e-05,0.214810837,0.695438512,1.76034937,3.4572476,1.73536918
9.0779854e-05,6.34835488e-05,0.212418474,0.694729757,1.78091527,3.45718959,1.73536917
9.0780854e-05,6.77494252e-05,0.209345927,0.693847452,1.80133575,3.45713111,1.73536915
9.0781854e-05,7.17986653e-05,0.205602942,0.692794398,1.82154552,3.4570727,1.73536913
9.0782854e-05,7.56183213e-05,0.201201423,0.691573946,1.84147998,3.45701491,1.73536911
9.0783854e-05,7.91961794e-05,0.196155393,0.690189986,1.8610754,3.45695823,1.7353691
9.0784854e-05,8.2520799e-05,0.190480953,0.688646936,1.88026913,3.45690286,1.73536908
9.0785854e-05,8.55815493e-05,0.184196227,0.686949723,1.89899982,3.45684882,1.73536906
9.0786854e-05,8.83686431e-05,0.177321305,0.685103775,1.91720758,3.45679625,1.73536904
9.0787854e-05,9.08731685e-05,0.169878183,0.683114998,1.9348342,3.45674527,1.73536903
9.0788854e-05,9.30871169e-05,0.161890688,0.680989759,1.95182333,3.45669599,1.73536901
9.0789854e-05,9.5003409e-05,0.153384403,0.678734864,1.96812067,3.45664853,1.73536899
9.0790854e-05,9.66159173e-05,0.144386584,0.676357539,1.9836741,3.456603,1.73536897
9.0791854e-05,9.79194855e-05,0.134926073,0.673865403,1.99843391,3.4565595,1.73536895
9.0792854e-05,9.89099454e-05,0.125033205,0.671266449,2.01235291,3.45651811,1.73536893
9.0793854e-05,9.95841299e-05,0.114739709,0.668569012,2.02538661,3.45647893,1.73536891
9.0794854e-05,9.99398831e-05,0.104078606,0.665781743,2.03749332,3.45644202,1.73536889
9.0795854e-05,9.99760676e-05,0.0930841018,0.662913587,2.04863436,3.45640746,1.73536886
9.0796854e-05,9.96925676e-05,0.081791476,0.659973746,2.0587741,3.45637532,1.73536884
9.0797854e-05,9.90902896e-05,0.0702369673,0.656971654,2.06788013,3.45634562,1.73536882
9.0798854e-05,9.81711595e-05,0.0584576565,0.653916946,2.07592334,3.45631844,1.7353688
9.0799854e-05,9.69381164e-05,0.0464913457,0.650819423,2.08287801,3.45629378,1.73536877
9.0800854e-05,9.53951029e-05,0.0343764362,0.647689027,2.08872191,3.45627169,1.73536875
9.0801854e-05,9.35470532e-05,0.0221518034,0.644535802,2.09343635,3.45625218,1.73536873
9.0802854e-05,9.13998764e-05,0.00985667136,0.641369866,2.09700627,3.45623526,1.7353687
9.0803854e-05,8.89604384e-05,-0.00246951509,0.638201374,2.09942025,3.45622092,1.73536868
9.0804854e-05,8.62365397e-05,-0.0147872176,0.63504049,2.10067058,3.45620916,1.73536865
9.0805854e-05,8.32368901e-05,-0.0270569327,0.631897352,2.10075325,3.45619996,1.73536862
9.0806854e-05,7.99710814e-05,-0.0392393192,0.628782036,2.099668,3.4561933,1.7353686
9.0807854e-05,7.64495564e-05,-0.0512953259,0.62570453,2.0974183,3.45618915,1.73536857
9.0808854e-05,7.26835755e-05,-0.0631863173,0.622674694,2.09401135,3.45618745,1.73536854
9.0809854e-05,6.86851809e-05,-0.0748741982,0.619702236,2.08945803,3.45618817,1.73536851
9.0810854e-05,6.44671578e-05,-0.0863215371,0.616796675,2.08377291,3.45619125,1.73536848
9.0811854e-05,6.00429939e-05,-0.0974916855,0.613967312,2.07697415,3.45619663,1.73536845
9.0812854e-05,5.5426836e-05,-0.108348897,0.611223202,2.06908348,3.45620423,1.73536842
9.0813854e-05,5.06334446e-05,-0.11885844,0.608573121,2.06012615,3.45621399,1.73536839
9.0814854e-05,4.56781472e-05,-0.128986713,0.606025544,2.05013077,3.45622581,1.73536836
9.0815854e-05,4.0576789e-05,-0.138701345,0.603588611,2.03912931,3.45623962,1.73536833
9.0816854e-05,3.53456819e-05,-0.147971307,0.601270105,2.02715693,3.45625532,1.7353683
9.0817854e-05,3.00015532e-05,-0.156767004,0.599077428,2.01425192,3.45627281,1.73536827
9.0818854e-05,2.45614912e-05,-0.165060373,0.597017574,2.00045552,3.45629199,1.73536824
9.0819854e-05,1.90428911e-05,-0.172824972,0.59509711,1.98581184,3.45631275,1.7353682
9.0820854e-05,1.34633993e-05,-0.180036059,0.593322154,1.97036769,3.45633498,1.73536817
9.0821854e-05,7.84085675e-06,-0.186670677,0.591698355,1.95417245,3.45635856,1.73536814
9.0822854e-05,2.19324223e-06,-0.19270772,0.590230877,1.9372779,3.45638338,1.73536811
9.0823854e-05,-3.46138542e-06,-0.198128002,0.588924382,1.91973803,3.45640932,1.73536807
9.0824854e-05,-9.10494492e-06,-0.202914317,0.587783016,1.90160894,3.45643624,1.73536804
9.0825854e-05,-1.47193904e-05,-0.207051491,0.586810393,1.88294856,3.45646402,1.73536801
9.0826854e-05,-2.02867689e-05,-0.210526431,0.586009589,1.86381656,3.45649253,1.73536797
9.0827854e-05,-2.57892783e-05,-0.213328163,0.585383129,1.8442741,3.45652163,1.73536794
9.0828854e-05,-3.12093236e-05,-0.215447866,0.584932982,1.82438366,3.45655119,1.7353679
9.0829854e-05,-3.65295737e-05,-0.216878897,0.584660551,1.80420881,3.45658109,1.73536787
9.0830854e-05,-4.17330165e-05,-0.217616817,0.584566672,1.78381407,3.45661117,1.73536783
9.0831854e-05,-4.68030133e-05,-0.217659393,0.584651615,1.76326463,3.4566413,1.7353678
9.0832854e-05,-5.17233523e-05,-0.217006613,0.584915074,1.74262618,3.45667135,1.73536777
9.0833854e-05,-5.64783003e-05,-0.215660678,0.58535618,1.7219647,3.45670119,1.73536773
9.0834854e-05,-6.10526526e-05,-0.213625999,0.585973494,1.70134625,3.45673067,1.7353677
9.0835854e-05,-6.54317824e-05,-0.210909176,0.586765018,1.68083673,3.45675966,1.73536766
9.0836854e-05,-6.96016869e-05,-0.207518979,0.587728202,1.66050172,3.45678803,1.73536763
9.0837854e-05,-7.35490323e-05,-0.20346632,0.588859946,1.64040623,3.45681564,1.7353676
9.0838854e-05,-7.72611966e-05,-0.198764214,0.590156618,1.6206145,3.45684269,1.73536756
9.0839854e-05,-8.07263097e-05,-0.193427737,0.591614063,1.60118979,3.45686954,1.73536753
9.0840854e-05,-8.39332915e-05,-0.187473982,0.593227612,1.58219423,3.45689644,1.7353675
9.0841854e-05,-8.68718874e-05,-0.180921997,0.594992105,1.56368852,3.45692363,1.73536747
9.0842854e-05,-8.95327009e-05,-0.173792728,0.5969019,1.54573183,3.45695129,1.73536743
9.0843854e-05,-9.19072237e-05,-0.166108954,0.598950896,1.52838157,3.45697959,1.7353674
9.0844854e-05,-9.39878631e-05,-0.157895209,0.601132552,1.51169321,3.45700866,1.73536737
9.0845854e-05,-9.57679659e-05,-0.149177707,0.603439903,1.4957201,3.4570386,1.73536734
9.0846854e-05,-9.72418401e-05,-0.139984261,0.60586559,1.4805133,3.45706949,1.73536731
9.0847854e-05,-9.84047728e-05,-0.13034419,0.608401875,1.46612142,3.45710135,1.73536728
9.0848854e-05,-9.92530455e-05,-0.12028823,0.611040673,1.45259049,3.4571342,1.73536725
9.0849854e-05,-9.97839455e-05,-0.109848435,0.613773571,1.43996375,3.45716806,1.73536722
9.0850854e-05,-9.99957755e-05,-0.0990580766,0.61659186,1.42828157,3.45720281,1.73536719
9.0851854e-05,-9.98878579e-05,-0.087951538,0.619486559,1.41758129,3.45723836,1.73536716
9.0852854e-05,-9.9460538e-05,-0.0765642071,0.622448445,1.40789714,3.45727461,1.73536713
9.0853854e-05,-9.8715182e-05,-0.0649323641,0.625468081,1.39926006,3.45731144,1.7353671
9.0854854e-05,-9.76541734e-05,-0.0530930669,0.628535847,1.39169766,3.45734867,1.73536708
9.0855854e-05,-9.62809047e-05,-0.0410840347,0.631641968,1.38523413,3.45738614,1.73536705
9.0856854e-05,-9.45997673e-05,-0.0289435292,0.634776548,1.37989012,3.45742362,1.73536702
9.0857854e-05,-9.26161368e-05,-0.0167102334,0.637929599,1.37568272,3.45746091,1.735367
9.0858854e-05,-9.03363559e-05,-0.00442313029,0.641091073,1.37262538,3.45749776,1.73536697
9.0859854e-05,-8.77677146e-05,0.00787862052,0.644250894,1.37072787,3.45753392,1.73536695
9.0860854e-05,-8.49184264e-05,0.0201558062,0.647398991,1.36999626,3.45756913,1.73536692
9.0861854e-05,-8.17976022e-05,0.0323692844,0.650525325,1.37043289,3.45760313,1.7353669
9.0862854e-05,-7.84152211e-05,0.0444801074,0.653619927,1.37203636,3.45763563,1.73536688
9.0863854e-05,-7.47820987e-05,0.0564496447,0.656672925,1.37480154,3.45766636,1.73536685
9.0864854e-05,-7.09098524e-05,0.0682397059,0.659674579,1.37871959,3.45769505,1.73536683
9.0865854e-05,-6.6810864e-05,0.0798126614,0.662615309,1.38377799,3.45772143,1.73536681
9.0866854e-05,-6.24982404e-05,0.0911315618,0.665485723,1.38996057,3.45774521,1.73536679
9.0867854e-05,-5.79857719e-05,0.102160256,0.668276655,1.39724755,3.45776616,1.73536677
9.0868854e-05,-5.32878875e-05,0.112863504,0.670979187,1.40561564,3.45778401,1.73536675
9.0869854e-05,-4.84196093e-05,0.123207094,0.673584679,1.4150381,3.45779855,1.73536673
9.0870854e-05,-4.33965039e-05,0.133157946,0.676084797,1.42548479,3.45780956,1.73536671
9.0871854e-05,-3.82346335e-05,0.142684221,0.678471543,1.43692232,3.45781683,1.73536669
9.0872854e-05,-3.29505037e-05,0.151755422,0.680737275,1.44931412,3.45782021,1.73536667
9.0873854e-05,-2.7561011e-05,0.160342493,0.682874733,1.46262058,3.45781955,1.73536665
9.0874854e-05,-2.20833889e-05,0.168417912,0.684877067,1.47679916,3.45781472,1.73536663
9.0875854e-05,-1.65351527e-05,0.175955778,0.686737853,1.49180453,3.45780565,1.73536661
9.0876854e-05,-1.09340436e-05,0.182931897,0.688451118,1.50758871,3.45779228,1.73536659
9.0877854e-05,-5.29797167e-06,0.189323862,0.690011356,1.52410126,3.45777459,1.73536658
9.0878854e-05,3.55041109e-07,0.195111121,0.69141355,1.54128937,3.4577526,1.73536656
9.0879854e-05,6.0069186e-06,0.200275049,0.692653184,1.5590981,3.45772636,1.73536654
9.0880854e-05,1.16395883e-05,0.204799006,0.693726262,1.57747052,3.45769596,1.73536653
9.0881854e-05,1.72350392e-05,0.208668394,0.694629318,1.5963479,3.45766154,1.73536651
9.0882854e-05,2.27753791e-05,0.211870703,0.69535943,1.61566987,3.45762328,1.73536649
9.0883854e-05,2.82428922e-05,0.214395555,0.695914227,1.63537468,3.45758139,1.73536648
9.0884854e-05,3.36200956e-05,0.216234739,0.696291899,1.65539933,3.45753613,1.73536646
9.0885854e-05,3.8889795e-05,0.217382236,0.696491205,1.6756798,3.45748779,1.73536644
9.0886854e-05,4.403514e-05,0.217834244,0.696511471,1.69615126,3.45743672,1.73536643
9.0887854e-05,4.90396778e-05,0.217589189,0.696352602,1.71674827,3.45738328,1.73536641
9.0888854e-05,5.38874059e-05,0.216647733,0.696015073,1.73740497,3.45732788,1.73536639
9.0889854e-05,5.8562823e-05,0.215012774,0.695499936,1.75805534,3.45727098,1.73536638
9.0890854e-05,6.30509791e-05,0.212689436,0.694808811,1.77863335,3.45721305,1.73536636
9.0891854e-05,6.73375227e-05,0.209685057,0.693943885,1.79907322,3.4571546,1.73536634
9.0892854e-05,7.14087472e-05,0.206009162,0.692907904,1.81930961,3.45709616,1.73536633
9.0893854e-05,7.52516343e-05,0.201673441,0.691704164,1.83927783,3.45703828,1.73536631
9.0894854e-05,7.88538961e-05,0.196691704,0.6903365,1.85891403,3.45698149,1.73536629
9.0895854e-05,8.22040139e-05,0.191079845,0.688809278,1.87815545,3.45692598,1.73536627
9.0896854e-05,8.52912752e-05,0.184855786,0.687127375,1.89694057,3.4568718,1.73536626
9.0897854e-05,8.81058084e-05,0.178039422,0.685296168,1.91520934,3.45681907,1.73536624
9.0898854e-05,9.06386135e-05,0.170652561,0.683321517,1.93290335,3.45676792,1.73536622
9.0899854e-05,9.28815917e-05,0.162718846,0.681209742,1.94996603,3.45671846,1.7353662
9.0900854e-05,9.48275707e-05,0.154263688,0.678967607,1.96634285,3.45667081,1.73536618
9.0901854e-05,9.64703282e-05,0.145314179,0.676602295,1.98198144,3.45662508,1.73536616
9.0902854e-05,9.78046112e-05,0.135899004,0.674121389,1.99683181,3.45658136,1.73536614
9.0903854e-05,9.88261532e-05,0.126048351,0.671532843,2.01084648,3.45653976,1.73536612
