time_s,q79_3_drain,c79_17_node,filt_loop,audio_terminal,pin_bias,agc_store
0.0045392,3.38716085,3.38367169,0.0195203733,0.829289417,0.0396612939,1.16428938
0.00454,3.38756793,3.38359062,0.0194378412,0.821850938,0.0396453118,1.16428909
0.0045408,3.38778941,3.38350968,0.0193554784,0.814393802,0.0396254114,1.16428879
0.0045416,3.38699191,3.38342863,0.0192730237,0.806918189,0.0396298319,1.1642885
0.0045424,3.38561109,3.38334695,0.0191899864,0.799424276,0.0396522113,1.16428821
0.0045432,3.38578277,3.38326496,0.0191066577,0.79191223,0.0396614768,1.16428791
0.004544,3.38620446,3.38318316,0.0190235565,0.784382214,0.0396451059,1.16428762
0.0045448,3.38641884,3.38310151,0.0189406394,0.776834405,0.039625477,1.16428733
0.0045456,3.38559925,3.38301974,0.0188576318,0.769268986,0.0396304604,1.16428703
0.0045464,3.38421592,3.38293736,0.0187740466,0.761686143,0.0396528892,1.16428674
0.0045472,3.38440139,3.38285467,0.0186901863,0.754086041,0.0396616458,1.16428645
0.004548,3.38483806,3.3827722,0.0186065688,0.746468846,0.039644896,1.16428615
0.0045488,3.38504436,3.38268988,0.0185231459,0.738834738,0.039625554,1.16428586
0.0045496,3.38420235,3.38260745,0.0184396347,0.731183901,0.0396310969,1.16428557
0.0045504,3.3828175,3.38252441,0.0183555479,0.723516516,0.0396535601,1.16428527
0.0045512,3.38301739,3.38244107,0.0182711974,0.715832752,0.0396618052,1.16428498
0.004552,3.38346824,3.38235797,0.0181871067,0.708132779,0.0396446876,1.16428469
0.0045528,3.38366656,3.38227504,0.0181032265,0.700416775,0.0396256433,1.16428439
0.0045536,3.38280313,3.38219199,0.01801926,0.69268493,0.0396317413,1.1642841
0.0045544,3.3814173,3.38210834,0.0179347227,0.684937436,0.0396542257,1.16428381
0.0045552,3.38163157,3.38202441,0.0178499391,0.677174462,0.0396619522,1.16428351
0.004556,3.38209716,3.38194073,0.0177654342,0.669396179,0.0396444753,1.16428322
0.0045568,3.38228702,3.38185724,0.0176811492,0.661602769,0.0396257425,1.16428293
0.0045576,3.38140156,3.38177363,0.01759678,0.653794427,0.0396323926,1.16428264
0.0045584,3.38001551,3.38168942,0.0175118437,0.645971338,0.039654883,1.16428234
0.0045592,3.38024501,3.38160495,0.0174266724,0.638133674,0.039662088,1.16428205
0.00456,3.38072456,3.38152073,0.0173417956,0.630281607,0.0396442648,1.16428175
0.0045608,3.38090521,3.38143672,0.0172571519,0.62241532,0.0396258554,1.16428146
0.0045616,3.37999914,3.3813526,0.017172426,0.614535007,0.0396330518,1.16428117
0.0045624,3.3786137,3.38126788,0.0170871383,0.606640862,0.0396555353,1.16428087
0.0045632,3.37885823,3.38118291,0.0170016336,0.598733063,0.0396622131,1.16428058
0.004564,3.37935201,3.38109822,0.0169164439,0.590811783,0.0396440522,1.16428029
0.0045648,3.37952379,3.38101375,0.0168314985,0.58287721,0.0396259778,1.16428
0.0045656,3.3785965,3.38092917,0.0167464723,0.574929542,0.0396337168,1.1642797
0.0045664,3.37721202,3.38084399,0.0166608904,0.566968974,0.0396561781,1.16427941
0.0045672,3.37747244,3.38075858,0.0165751035,0.558995678,0.0396623256,1.16427912
0.004568,3.37798006,3.38067347,0.0164896461,0.551009832,0.0396438405,1.16427882
0.0045688,3.37814179,3.38058858,0.0164044451,0.543011623,0.0396261142,1.16427853
0.0045696,3.37719414,3.38050358,0.0163191647,0.535001248,0.0396343895,1.16427824
0.0045704,3.37581185,3.380418,0.0162333312,0.526978902,0.0396568155,1.16427794
0.0045712,3.37608807,3.38033219,0.0161473111,0.518944767,0.039662429,1.16427765
0.004572,3.3766093,3.38024671,0.0160616424,0.510899022,0.0396436289,1.16427736
0.0045728,3.37676172,3.38016146,0.015976242,0.502841858,0.0396262606,1.16427706
0.0045736,3.37579377,3.3800761,0.0158907639,0.494773478,0.0396350675,1.16427677
0.0045744,3.37441387,3.37999017,0.0158047401,0.486694081,0.0396574442,1.16427648
0.0045752,3.37470644,3.37990403,0.0157185453,0.478603847,0.0396625188,1.16427618
0.004576,3.37524127,3.37981823,0.0156327154,0.470502954,0.0396434171,1.16427589
0.0045768,3.37538307,3.37973267,0.0155471641,0.462391595,0.0396264204,1.1642756
0.0045776,3.3743952,3.379647,0.0154615372,0.454269971,0.0396357525,1.1642753
0.0045784,3.37301877,3.37956076,0.0153753672,0.446138279,0.0396580654,1.16427501
0.0045792,3.37332789,3.37947433,0.01528904,0.437996701,0.0396626003,1.16427472
0.00458,3.37387581,3.37938826,0.0152031004,0.42984542,0.0396432078,1.16427442
0.0045808,3.37400762,3.37930245,0.0151174532,0.421684635,0.0396265913,1.16427413
0.0045816,3.37300049,3.37921652,0.0150317315,0.41351455,0.0396364428,1.16427384
0.0045824,3.371628,3.37913004,0.014945475,0.405335367,0.0396586787,1.16427354
0.0045832,3.37195378,3.37904338,0.0148590803,0.397147271,0.0396626686,1.16427325
0.004584,3.37251517,3.3789571,0.0147730883,0.388950446,0.0396429974,1.16427296
0.0045848,3.37263582,3.37887108,0.0146873976,0.380745089,0.0396267744,1.16427267
0.0045856,3.37160922,3.37878496,0.0146016342,0.372531406,0.0396371388,1.16427237
0.0045864,3.37024172,3.37869828,0.0145153403,0.364309595,0.0396592831,1.16427208
0.0045872,3.37058466,3.37861144,0.0144289208,0.356079841,0.0396627281,1.16427178
0.004588,3.37115852,3.37852499,0.0143429216,0.347842329,0.0396427914,1.16427149
0.0045888,3.37126838,3.37843882,0.0142572383,0.339597259,0.0396269705,1.1642712
0.0045896,3.37022352,3.37835255,0.0141714846,0.33134484,0.0396378403,1.16427091
0.0045904,3.3688616,3.37826573,0.0140852087,0.32308528,0.03965988,1.16427061
0.0045912,3.36922163,3.37817877,0.0139988289,0.314818768,0.039662776,1.16427032
0.004592,3.36980878,3.37809223,0.013912891,0.306545492,0.0396425841,1.16427003
0.0045928,3.3699076,3.37800597,0.0138272796,0.29826566,0.0396271774,1.16426973
0.0045936,3.36884411,3.37791962,0.0137416025,0.289979488,0.0396385463,1.16426944
0.0045944,3.36748852,3.37783273,0.0136554138,0.281687183,0.0396604669,1.16426915
0.0045952,3.36786685,3.37774572,0.0135691379,0.273388938,0.0396628137,1.16426885
0.004596,3.36846651,3.37765913,0.0134833227,0.265084948,0.0396423813,1.16426856
0.0045968,3.36855348,3.37757286,0.0133978487,0.256775424,0.0396273984,1.16426827
0.0045976,3.36747295,3.3774865,0.0133123156,0.248460587,0.0396392578,1.16426797
0.0045984,3.36612507,3.3773996,0.013226282,0.240140654,0.0396610467,1.16426768
0.0045992,3.36652117,3.37731261,0.0131401852,0.231815831,0.0396628417,1.16426739
0.0046,3.36713348,3.37722608,0.013054575,0.22348632,0.0396421794,1.16426709
0.0046008,3.36720925,3.37713987,0.0129693194,0.215152338,0.0396276296,1.1642668
0.0046016,3.36611144,3.37705357,0.0128840068,0.206814113,0.0396399726,1.16426651
0.0046024,3.36477074,3.37696675,0.0127982037,0.198471864,0.0396616154,1.16426621
0.0046032,3.36518536,3.37687985,0.0127123513,0.190125788,0.0396628581,1.16426592
0.004604,3.36580978,3.37679342,0.0126269978,0.181776086,0.0396419809,1.16426563
0.0046048,3.36587288,3.37670732,0.0125420072,0.173422973,0.0396278753,1.16426533
0.0046056,3.36475811,3.37662113,0.0124569607,0.165066671,0.0396406926,1.16426504
0.0046064,3.36342631,3.37653442,0.0123714274,0.156707396,0.0396621768,1.16426475
0.0046072,3.36385925,3.37644766,0.0122858632,0.148345351,0.0396628665,1.16426446
0.004608,3.36449535,3.37636138,0.0122008208,0.13998074,0.0396417857,1.16426416
0.0046088,3.36454662,3.37627545,0.0121161528,0.13161378,0.0396281314,1.16426387
0.0046096,3.36341556,3.37618943,0.0120314296,0.123244697,0.0396414154,1.16426358
0.0046104,3.36209256,3.3761029,0.0119462286,0.114873709,0.0396627276,1.16426328
0.0046112,3.36254404,3.37601633,0.0118610144,0.106501015,0.0396628625,1.16426299
0.004612,3.36319177,3.37593026,0.0117763321,0.0981268136,0.0396415926,1.1642627
0.0046128,3.36322996,3.37584454,0.0116920288,0.0897513165,0.0396284012,1.1642624
0.0046136,3.36208253,3.37575873,0.0116076706,0.0813747442,0.0396421426,1.16426211
0.0046144,3.36076942,3.37567242,0.0115228377,0.0729973077,0.0396632694,1.16426182
0.0046152,3.36123969,3.37558607,0.0114380041,0.0646192033,0.0396628514,1.16426152
0.004616,3.36189839,3.37550025,0.0113537226,0.0562406317,0.0396414053,1.16426123
0.0046168,3.36192401,3.37541479,0.0112698335,0.0478618071,0.0396286825,1.16426094
0.0046176,3.36076149,3.37532925,0.0111858898,0.0394829528,0.0396428727,1.16426064
0.0046184,3.35945877,3.37524321,0.0111014808,0.0311042849,0.0396638014,1.16426035
0.0046192,3.35994759,3.37515716,0.0110170909,0.0227259992,0.0396628283,1.16426006
0.00462,3.36061739,3.37507164,0.0109332648,0.0143482886,0.039641219,1.16425976
0.0046208,3.36062908,3.37498649,0.0108498306,0.00597136088,0.0396289761,1.16425947
0.0046216,3.35945061,3.37490124,0.0107663353,-0.00240457426,0.0396436057,1.16425918
0.0046224,3.35815866,3.3748155,0.0106823728,-0.0107793186,0.0396643231,1.16425889
0.0046232,3.35866604,3.37472975,0.0105984332,-0.0191526897,0.0396627977,1.16425859
0.004624,3.35934556,3.37464454,0.0105150655,-0.0275245065,0.0396410402,1.1642583
0.0046248,3.35934324,3.3745597,0.0104320922,-0.0358945748,0.0396292829,1.16425801
0.0046256,3.35815014,3.37447475,0.0103490504,-0.0442626931,0.0396443418,1.16425771
0.0046264,3.35686928,3.37438932,0.010265544,-0.0526286665,0.0396648356,1.16425742
0.0046272,3.35739503,3.37430389,0.0101820752,-0.0609923196,0.039662757,1.16425713
0.004628,3.35808479,3.37421902,0.0100991907,-0.069353479,0.0396408623,1.16425683
0.0046288,3.35806838,3.37413451,0.0100167007,-0.0777119537,0.0396296004,1.16425654
0.0046296,3.35686023,3.3740499,0.00993413881,-0.0860675478,0.0396450796,1.16425625
0.0046304,3.35559128,3.3739648,0.00985111551,-0.0944200789,0.0396653368,1.16425595
0.0046312,3.3561365,3.37387971,0.00976813927,-0.102769378,0.0396627075,1.16425566
0.004632,3.35683528,3.3737952,0.00968575963,-0.111115273,0.0396406919,1.16425537
0.0046328,3.35680448,3.37371105,0.00960378321,-0.119457577,0.0396299321,1.16425507
0.0046336,3.35558318,3.37362681,0.00952173526,-0.127796092,0.0396458203,1.16425478
0.0046344,3.35432717,3.37354209,0.00943923587,-0.136130629,0.0396658292,1.16425449
0.0046352,3.35489144,3.37345741,0.00935680667,-0.144461012,0.0396626497,1.16425419
0.004636,3.35560006,3.37337332,0.00927499525,-0.152787064,0.039640525,1.1642539
0.0046368,3.35555545,3.3732896,0.00919359585,-0.161108591,0.0396302739,1.16425361
0.0046376,3.35432078,3.3732058,0.00911212852,-0.169425389,0.0396465617,1.16425332
0.0046384,3.353078,3.37312153,0.00903022202,-0.177737266,0.0396663092,1.16425302
0.0046392,3.35366224,3.3730373,0.00894840049,-0.18604405,0.039662582,1.16425273
0.00464,3.35437976,3.37295369,0.00886721056,-0.194345562,0.0396403642,1.16425244
0.0046408,3.35432027,3.37287047,0.00878644245,-0.202641605,0.0396306299,1.16425214
0.0046416,3.35307341,3.37278715,0.00870560895,-0.210931978,0.0396473057,1.16425185
0.0046424,3.35184527,3.37270338,0.00862434576,-0.219216481,0.0396667806,1.16425156
0.0046432,3.352449,3.37261968,0.00854319174,-0.227494934,0.0396625078,1.16425126
0.004644,3.35317562,3.37253662,0.00846269294,-0.23576715,0.039640209,1.16425097
0.0046448,3.35310223,3.37245395,0.00838262632,-0.244032926,0.0396309962,1.16425068
0.0046456,3.3518434,3.37237121,0.0083024993,-0.252292049,0.0396480496,1.16425038
0.0046464,3.35063005,3.37228801,0.00822195806,-0.260544315,0.0396672399,1.16425009
0.0046472,3.351254,3.37220492,0.00814154663,-0.268789542,0.0396624228,1.1642498
0.004648,3.35198935,3.37212247,0.00806180352,-0.27702754,0.0396400589,1.1642495
0.0046488,3.35190085,3.37204043,0.00798250128,-0.285258106,0.0396313758,1.16424921
0.0046496,3.35063068,3.37195831,0.00790314243,-0.293481026,0.0396487955,1.16424892
0.0046504,3.3494335,3.37187575,0.00782337955,-0.301696095,0.0396676892,1.16424863
0.0046512,3.35007739,3.37179332,0.00774376886,-0.30990312,0.0396623325,1.16424833
0.004652,3.35082141,3.37171156,0.0076648511,-0.318101905,0.0396399171,1.16424804
0.0046528,3.35071863,3.37163022,0.00758638916,-0.326292235,0.0396317666,1.16424775
0.0046536,3.34943823,3.37154881,0.00750787758,-0.334473884,0.0396495414,1.16424745
0.0046544,3.34825767,3.37146698,0.00742898129,-0.342646636,0.0396681272,1.16424716
0.0046552,3.34892207,3.37138531,0.00735026257,-0.35081029,0.039662232,1.16424687
0.004656,3.34967454,3.37130432,0.00727225666,-0.358964644,0.0396397785,1.16424657
0.0046568,3.34955679,3.37122377,0.00719471644,-0.367109475,0.0396321691,1.16424628
0.0046576,3.34826648,3.37114315,0.00711713205,-0.375244556,0.0396502877,1.16424599
