frequency;user0 (gain);user1 (gain);user2 (gain);user3 (gain)
3060703.461666168;4.653634165080758;-7.8113760270832415;4.483244766518812;7.981765425645188
3061408.295826576;4.668492140773375;-7.798785914671837;4.483202218777703;7.984075836667509
3062113.292299733;4.683367698211244;-7.786178998267028;4.483159685156644;7.986387011321633
3062818.451123018;4.698260878851704;-7.773555232638469;4.483117165648238;7.988698945841932
3063523.772333817;4.713171724294365;-7.7609145724052695;4.483074660243431;7.991011636456205
3064229.255969526;4.728100276299989;-7.748256971997715;4.483032168934358;7.993325079363345
3064934.902067548;4.743046576794246;-7.735582385681507;4.4829896917124445;7.995639270763309
3065640.710665297;4.758010667855203;-7.722890767541197;4.48294722856957;7.99795420682683
3066346.681800194;4.77299259173799;-7.7101820714854465;4.482904779497661;8.000269883725775
3067052.815509668;4.787992390831628;-7.697456251262262;4.4828623444874385;8.002586297606452
3067759.111831157;4.803010107712139;-7.684713260420162;4.4828199235312685;8.004903444601032
3068465.570802111;4.818045785110225;-7.671953052345164;4.482777516620348;8.007221320835042
3069172.192459983;4.833099465934406;-7.659175580225053;4.482735123747307;8.009539922412152
3069878.976842238;4.848171193235892;-7.646380797096261;4.482692744902648;8.011859245429504
3070585.923986349;4.863261010252224;-7.633568655792203;4.482650380078504;8.014179285965922
3071293.033929798;4.87836896038523;-7.620739108967487;4.482608029266809;8.016500040085909
3072000.306710076;4.893495087194022;-7.607892109100733;4.482565692459005;8.01882150383575
3072707.74236468;4.9086394344106505;-7.595027608487013;4.482523369646534;8.021143673251128
3073415.340931118;4.9238020459514384;-7.582145559227245;4.482481060821561;8.023466544357124
3074123.102446908;4.938982965878119;-7.56924591325339;4.482438765975069;8.025790113156438
3074831.026949572;4.954182238459843;-7.556328622285066;4.482396485099917;8.02811437564499
3075539.114476646;4.969399908092146;-7.543393637890631;4.482354218186414;8.030439327796358
3076247.36506567;4.984636019389676;-7.530440911411466;4.482311965227647;8.032764965573495
3076955.778754196;4.999890617098947;-7.5174703940392895;4.482269726213907;8.035091284924329
3077664.355579783;5.015163746184945;-7.504482036742923;4.482227501137844;8.037418281790025
3078373.095579999;5.030455451751453;-7.491475790320586;4.482185289990678;8.039745952081361
3079081.998792421;5.045765779082925;-7.478451605371841;4.482143092764116;8.04207429169065
3079791.065254633;5.061094773694288;-7.465409432293962;4.482100909450584;8.044403296537663
3080500.295004231;5.076442481188761;-7.45234922131364;4.482058740040844;8.046732962461554
3081209.688078817;5.091808947428202;-7.43927092244345;4.482016584527085;8.04906328534457
3081919.244516001;5.107194218409838;-7.426174485510239;4.48197444290077;8.051394261019306
3082628.964353404;5.122598340334244;-7.413059860138159;4.481932315153868;8.053725885318537
3083338.847628655;5.138021359581767;-7.3999269957600315;4.4818902012778485;8.056058154063951
