target_per_diode_current_a,frequency_hz,q79_3_gate1_gain_db
3e-06,8911200.0,45.2616877837489
3e-06,8911400.0,45.2804254386607
3e-06,8911600.0,45.29917702807531
3e-06,8911800.0,45.31794246910201
3e-06,8912000.0,45.33672177289702
3e-06,8912200.0,45.35551480922245
3e-06,8912400.0,45.37432158867667
3e-06,8912600.0,45.39314202776168
3e-06,8912800.0,45.41197613622578
3e-06,8913000.0,45.430823830132844
3e-06,8913200.0,45.44968507201496
3e-06,8913400.0,45.46855973153315
3e-06,8913600.0,45.487447909736964
3e-06,8913800.0,45.50634938361511
3e-06,8914000.0,45.52526425330485
3e-06,8914200.0,45.544192342172
3e-06,8914400.0,45.56313370337567
3e-06,8914600.0,45.582088160589265
3e-06,8914800.0,45.601055766284304
3e-06,8915000.0,45.62003638992928
3e-06,8915200.0,45.63902999226166
3e-06,8915400.0,45.65803653373485
3e-06,8915600.0,45.6770559293397
3e-06,8915800.0,45.6960881392676
3e-06,8916000.0,45.71513307845038
3e-06,8916200.0,45.73419066194178
3e-06,8916400.0,45.75326089449294
3e-06,8916600.0,45.772343646127815
3e-06,8916800.0,45.7914388765724
3e-06,8917000.0,45.81054654528987
3e-06,8917200.0,45.8296665226942
3e-06,8917400.0,45.848798768318126
3e-06,8917600.0,45.86794319723935
3e-06,8917800.0,45.88709972467254
3e-06,8918000.0,45.90626835398061
3e-06,8918200.0,45.92544891225855
3e-06,8918400.0,45.94464140276351
3e-06,8918600.0,45.96384569697886
3e-06,8918800.0,45.98306175415555
3e-06,8919000.0,46.00228944626305
3e-06,8919200.0,46.02152873265443
3e-06,8919400.0,46.04077952911882
3e-06,8919600.0,46.06004175159686
3e-06,8919800.0,46.07931527304525
3e-06,8920000.0,46.098600053039924
3e-06,8920200.0,46.11789600798363
3e-06,8920400.0,46.137203054435965
3e-06,8920600.0,46.1565210663594
3e-06,8920800.0,46.175849960916004
3e-06,8921000.0,46.19518969799266
3e-06,8921200.0,46.21454010984672
3e-06,8921400.0,46.23390115678286
3e-06,8921600.0,46.253272714327316
3e-06,8921800.0,46.27265470073502
3e-06,8922000.0,46.29204703442552
3e-06,8922200.0,46.31144959198484
3e-06,8922400.0,46.330862250540946
3e-06,8922600.0,46.350284929575174
3e-06,8922800.0,46.369717548736
3e-06,8923000.0,46.38915998621498
3e-06,8923200.0,46.40861216227749
3e-06,8923400.0,46.42807387304097
3e-06,8923600.0,46.44754512263841
3e-06,8923800.0,46.46702574961546
3e-06,8924000.0,46.486515634590226
3e-06,8924200.0,46.50601469978943
3e-06,8924400.0,46.525522785656655
3e-06,8924600.0,46.545039815312386
3e-06,8924800.0,46.564565630461445
3e-06,8925000.0,46.584100155115884
3e-06,8925200.0,46.60364323223818
3e-06,8925400.0,46.62319478672964
3e-06,8925600.0,46.64275462237924
3e-06,8925800.0,46.662322665248
3e-06,8926000.0,46.68189876107433
3e-06,8926200.0,46.70148279664641
3e-06,8926400.0,46.7210746592827
3e-06,8926600.0,46.74067415688253
3e-06,8926800.0,46.76028121824722
3e-06,8927000.0,46.77989569275552
3e-06,8927200.0,46.79951743067097
3e-06,8927400.0,46.819146283139375
3e-06,8927600.0,46.83878214171139
3e-06,8927800.0,46.85842481958535
3e-06,8928000.0,46.87807420988506
3e-06,8928200.0,46.89773012773404
3e-06,8928400.0,46.91739246781904
3e-06,8928600.0,46.93706108625773
3e-06,8928800.0,46.95673580103977
3e-06,8929000.0,46.9764164313692
3e-06,8929200.0,46.99610287529161
3e-06,8929400.0,47.01579499262661
3e-06,8929600.0,47.035492528124976
3e-06,8929800.0,47.055195421200395
3e-06,8930000.0,47.07490345754924
3e-06,8930200.0,47.094616501163785
3e-06,8930400.0,47.114334340291165
3e-06,8930600.0,47.13405684111585
3e-06,8930800.0,47.15378387065134
3e-06,8931000.0,47.17351514461286
3e-06,8931200.0,47.193250608588244
3e-06,8931400.0,47.212990018998894
3e-06,8931600.0,47.23273320965788
3e-06,8931800.0,47.25247997784311
3e-06,8932000.0,47.27223019752434
3e-06,8932200.0,47.29198363092296
3e-06,8932400.0,47.311740116940655
3e-06,8932600.0,47.331499458263586
3e-06,8932800.0,47.35126145904255
3e-06,8933000.0,47.37102596206227
3e-06,8933200.0,47.390792699946005
3e-06,8933400.0,47.41056155546581
3e-06,8933600.0,47.43033226446486
3e-06,8933800.0,47.450104675407054
3e-06,8934000.0,47.46987856433335
3e-06,8934200.0,47.48965367236431
3e-06,8934400.0,47.50942988905016
3e-06,8934600.0,47.52920692214965
3e-06,8934800.0,47.54898459107948
3e-06,8935000.0,47.56876271664134
3e-06,8935200.0,47.5885410122452
3e-06,8935400.0,47.60831926601001
3e-06,8935600.0,47.62809730383659
3e-06,8935800.0,47.64787484494911
3e-06,8936000.0,47.66765171868397
3e-06,8936200.0,47.687427648174456
3e-06,8936400.0,47.70720243038979
3e-06,8936600.0,47.72697582825921
3e-06,8936800.0,47.746747571068695
3e-06,8937000.0,47.76651746141872
3e-06,8937200.0,47.78628523264182
3e-06,8937400.0,47.806050620319304
3e-06,8937600.0,47.8258134328275
3e-06,8937800.0,47.84557337452628
3e-06,8938000.0,47.865330222546866
3e-06,8938200.0,47.885083685820675
3e-06,8938400.0,47.90483354570454
3e-06,8938600.0,47.9245795156493
3e-06,8938800.0,47.94432134638526
3e-06,8939000.0,47.96405879078995
3e-06,8939200.0,47.98379153458771
3e-06,8939400.0,48.00351933538341
3e-06,8939600.0,48.02324188391458
3e-06,8939800.0,48.04295897686326
3e-06,8940000.0,48.06267027535536
3e-06,8940200.0,48.082375512022146
3e-06,8940400.0,48.10207438768
3e-06,8940600.0,48.12176667399574
3e-06,8940800.0,48.14145200857436
3e-06,8941000.0,48.16113016803467
3e-06,8941200.0,48.18080076165132
3e-06,8941400.0,48.20046360494906
3e-06,8941600.0,48.2201183128221
3e-06,8941800.0,48.239764604547716
3e-06,8942000.0,48.25940220193844
3e-06,8942200.0,48.279030762353386
3e-06,8942400.0,48.298649979667985
3e-06,8942600.0,48.31825951720617
3e-06,8942800.0,48.33785910787694
3e-06,8943000.0,48.35744838747899
3e-06,8943200.0,48.377027061356145
3e-06,8943400.0,48.39659480452181
3e-06,8943600.0,48.416151262011596
3e-06,8943800.0,48.43569608212015
3e-06,8944000.0,48.45522898200515
3e-06,8944200.0,48.4747495832283
3e-06,8944400.0,48.494257576170284
3e-06,8944600.0,48.51375258890062
3e-06,8944800.0,48.5332342854474
3e-06,8945000.0,48.5527023005134
3e-06,8945200.0,48.572156304565624
3e-06,8945400.0,48.59159590654113
3e-06,8945600.0,48.61102078346658
3e-06,8945800.0,48.63043055107849
3e-06,8946000.0,48.64982486077726
3e-06,8946200.0,48.669203335212345
3e-06,8946400.0,48.68856556861368
3e-06,8946600.0,48.70791122273807
3e-06,8946800.0,48.7272399307257
3e-06,8947000.0,48.74655126569732
3e-06,8947200.0,48.76584486807442
3e-06,8947400.0,48.78512038166473
3e-06,8947600.0,48.80437735907326
3e-06,8947800.0,48.82361541997608
3e-06,8948000.0,48.84283421901018
3e-06,8948200.0,48.86203328883734
3e-06,8948400.0,48.881212228957
3e-06,8948600.0,48.90037070498217
3e-06,8948800.0,48.919508230182835
3e-06,8949000.0,48.93862441546676
3e-06,8949200.0,48.957718844443015
3e-06,8949400.0,48.97679110463174
3e-06,8949600.0,48.99584078743085
3e-06,8949800.0,49.01486745731689
3e-06,8950000.0,49.033870652148096
3e-06,8950200.0,49.05285000599106
3e-06,8950400.0,49.07180500356163
3e-06,8950600.0,49.090735286842246
3e-06,8950800.0,49.1096403490608
3e-06,8951000.0,49.128519809606466
3e-06,8951200.0,49.147373170269226
3e-06,8951400.0,49.16619996769232
3e-06,8951600.0,49.18499980317276
3e-06,8951800.0,49.20377222155401
3e-06,8952000.0,49.22251671184026
3e-06,8952200.0,49.24123282770189
3e-06,8952400.0,49.25992009705679
3e-06,8952600.0,49.27857811188993
3e-06,8952800.0,49.29720631909841
3e-06,8953000.0,49.31580428951213
3e-06,8953200.0,49.33437153864698
3e-06,8953400.0,49.35290758648145
3e-06,8953600.0,49.371411927884466
3e-06,8953800.0,49.38988409181741
3e-06,8954000.0,49.40832361157248
3e-06,8954200.0,49.42672996604706
3e-06,8954400.0,49.44510263887896
3e-06,8954600.0,49.463441176833356
3e-06,8954800.0,49.48174507251615
3e-06,8955000.0,49.500013794038466
3e-06,8955200.0,49.51824684334138
3e-06,8955400.0,49.53644372686928
3e-06,8955600.0,49.55460392661004
3e-06,8955800.0,49.57272690034908
3e-06,8956000.0,49.590812168296154
3e-06,8956200.0,49.60885919750627
3e-06,8956400.0,49.62686743110078
3e-06,8956600.0,49.64483637435264
3e-06,8956800.0,49.662765508378435
3e-06,8957000.0,49.68065426188727
3e-06,8957200.0,49.69850215390113
3e-06,8957400.0,49.716308594171096
3e-06,8957600.0,49.73407305421529
3e-06,8957800.0,49.751795038419566
3e-06,8958000.0,49.76947394266709
3e-06,8958200.0,49.78710925247299
3e-06,8958400.0,49.80470040161039
3e-06,8958600.0,49.822246856729684
3e-06,8958800.0,49.8397480610611
3e-06,8959000.0,49.857203434640354
3e-06,8959200.0,49.87461243026373
3e-06,8959400.0,49.89197450533881
3e-06,8959600.0,49.909289066316035
3e-06,8959800.0,49.92655557998447
3e-06,8960000.0,49.943773462278706
3e-06,8960200.0,49.96094213394987
3e-06,8960400.0,49.97806104804041
3e-06,8960600.0,49.99512960710416
3e-06,8960800.0,50.012147245971775
3e-06,8961000.0,50.02911337666842
3e-06,8961200.0,50.04602747058488
3e-06,8961400.0,50.062888867000616
3e-06,8961600.0,50.07969704650676
3e-06,8961800.0,50.09645138514852
3e-06,8962000.0,50.1131513180811
3e-06,8962200.0,50.12979628486256
3e-06,8962400.0,50.146385621358334
3e-06,8962600.0,50.162918803316984
3e-06,8962800.0,50.17939522977387
3e-06,8963000.0,50.19581430431856
3e-06,8963200.0,50.21217540822282
3e-06,8963400.0,50.22847795413281
3e-06,8963600.0,50.24472135904504
3e-06,8963800.0,50.26090504423937
3e-06,8964000.0,50.27702838200226
3e-06,8964200.0,50.29309077571911
3e-06,8964400.0,50.30909163305104
3e-06,8964600.0,50.325030339407434
3e-06,8964800.0,50.34090631093882
3e-06,8965000.0,50.356718967863266
3e-06,8965200.0,50.37246765545521
3e-06,8965400.0,50.38815177602318
3e-06,8965600.0,50.40377078836144
3e-06,8965800.0,50.41932399782883
3e-06,8966000.0,50.434810871195296
3e-06,8966200.0,50.450230800452694
3e-06,8966400.0,50.46558312947491
3e-06,8966600.0,50.48086731033011
3e-06,8966800.0,50.49608269475367
3e-06,8967000.0,50.51122871626585
3e-06,8967200.0,50.52630473430657
3e-06,8967400.0,50.54131018968168
3e-06,8967600.0,50.55624444924038
3e-06,8967800.0,50.57110688362507
3e-06,8968000.0,50.58589696989635
3e-06,8968200.0,50.60061403426603
3e-06,8968400.0,50.6152574836272
3e-06,8968600.0,50.62982677928247
3e-06,8968800.0,50.64432125792066
3e-06,8969000.0,50.65874033629562
3e-06,8969200.0,50.673083434256874
3e-06,8969400.0,50.687349949299175
3e-06,8969600.0,50.701539282032684
3e-06,8969800.0,50.715650836107464
3e-06,8970000.0,50.729684043391885
3e-06,8970200.0,50.74363828805435
3e-06,8970400.0,50.757513007586326
3e-06,8970600.0,50.7713075917919
3e-06,8970800.0,50.78502145839326
3e-06,8971000.0,50.7986540527562
3e-06,8971200.0,50.81220477257476
3e-06,8971400.0,50.82567304311667
3e-06,8971600.0,50.83905829201583
3e-06,8971800.0,50.85235994919814
3e-06,8972000.0,50.86557742194557
3e-06,8972200.0,50.87871019430767
3e-06,8972400.0,50.8917576529559
3e-06,8972600.0,50.90471923635627
3e-06,8972800.0,50.917594409609706
3e-06,8973000.0,50.93038261484243
3e-06,8973200.0,50.943083271316
3e-06,8973400.0,50.95569587395417
3e-06,8973600.0,50.968219845315595
3e-06,8973800.0,50.98065463419304
3e-06,8974000.0,50.9929997153631
3e-06,8974200.0,51.005254589340566
3e-06,8974400.0,51.01741865998185
3e-06,8974600.0,51.02949143027442
3e-06,8974800.0,51.041472379767555
3e-06,8975000.0,51.05336098900266
3e-06,8975200.0,51.06515671514639
3e-06,8975400.0,51.07685908914262
3e-06,8975600.0,51.088467569761264
3e-06,8975800.0,51.09998168921622
3e-06,8976000.0,51.111400931774966
3e-06,8976200.0,51.12272478228342
3e-06,8976400.0,51.13395277430753
3e-06,8976600.0,51.14508444160564
3e-06,8976800.0,51.156119269977005
3e-06,8977000.0,51.16705679355617
3e-06,8977200.0,51.177896594443965
3e-06,8977400.0,51.18863813466785
3e-06,8977600.0,51.1992810200319
3e-06,8977800.0,51.209824760214374
3e-06,8978000.0,51.22026891249065
3e-06,8978200.0,51.23061308138236
3e-06,8978400.0,51.24085677545168
3e-06,8978600.0,51.25099959806555
3e-06,8978800.0,51.261041104246544
3e-06,8979000.0,51.27098091953095
3e-06,8979200.0,51.28081859729655
3e-06,8979400.0,51.29055373748297
3e-06,8979600.0,51.30018596261937
3e-06,8979800.0,51.3097148940168
3e-06,8980000.0,51.31914010452178
3e-06,8980200.0,51.32846123657551
3e-06,8980400.0,51.337677931139794
3e-06,8980600.0,51.346789827647285
3e-06,8980800.0,51.35579656395154
3e-06,8981000.0,51.36469777627693
3e-06,8981200.0,51.37349312261805
3e-06,8981400.0,51.38218230599839
3e-06,8981600.0,51.39076495717502
3e-06,8981800.0,51.39924077522185
3e-06,8982000.0,51.40760945706695
3e-06,8982200.0,51.4158706974503
3e-06,8982400.0,51.4240241655677
3e-06,8982600.0,51.43206962159692
3e-06,8982800.0,51.44000673005873
3e-06,8983000.0,51.44783526945193
3e-06,8983200.0,51.45555494585585
3e-06,8983400.0,51.46316550924891
3e-06,8983600.0,51.47066668370038
3e-06,8983800.0,51.478058283279964
3e-06,8984000.0,51.48534002643241
3e-06,8984200.0,51.49251172137867
3e-06,8984400.0,51.49957312702928
3e-06,8984600.0,51.50652404551564
3e-06,8984800.0,51.513364275823896
3e-06,8985000.0,51.52009361376698
3e-06,8985200.0,51.526711898035835
3e-06,8985400.0,51.533218940930425
3e-06,8985600.0,51.53961457443269
3e-06,8985800.0,51.54589865009687
3e-06,8986000.0,51.55207103894405
3e-06,8986200.0,51.558131562491
3e-06,8986400.0,51.56408010759334
3e-06,8986600.0,51.56991653448732
3e-06,8986800.0,51.57564076849056
3e-06,8987000.0,51.5812526852823
3e-06,8987200.0,51.586752179680495
3e-06,8987400.0,51.59213916555315
3e-06,8987600.0,51.59741357573378
3e-06,8987800.0,51.60257533910161
3e-06,8988000.0,51.60762440339766
3e-06,8988200.0,51.612560689523086
3e-06,8988400.0,51.61738420559726
3e-06,8988600.0,51.62209486439362
3e-06,8988800.0,51.62669266578992
3e-06,8989000.0,51.63117760546322
3e-06,8989200.0,51.63554967488896
3e-06,8989400.0,51.63980886133949
3e-06,8989600.0,51.643955193343885
3e-06,8989800.0,51.647988672418954
3e-06,8990000.0,51.65190936396372
3e-06,8990200.0,51.6557172609088
3e-06,8990400.0,51.65941246539287
3e-06,8990600.0,51.662994984396974
3e-06,8990800.0,51.66646491131487
3e-06,8991000.0,51.669822335124834
3e-06,8991200.0,51.67306729509147
3e-06,8991400.0,51.67619993938504
3e-06,8991600.0,51.67922032113996
3e-06,8991800.0,51.68212857967468
3e-06,8992000.0,51.6849248272327
3e-06,8992200.0,51.68760919426881
3e-06,8992400.0,51.69018182942958
3e-06,8992600.0,51.69264285432989
3e-06,8992800.0,51.69499243139534
3e-06,8993000.0,51.69723074122717
3e-06,8993200.0,51.69935793742223
3e-06,8993400.0,51.70137421436515
3e-06,8993600.0,51.70327973946953
3e-06,8993800.0,51.70507474351147
3e-06,8994000.0,51.70675940774921
3e-06,8994200.0,51.70833397680803
3e-06,8994400.0,51.709798623290304
3e-06,8994600.0,51.71115362830448
3e-06,8994800.0,51.71239920098574
3e-06,8995000.0,51.713535591322824
3e-06,8995200.0,51.71456306761036
3e-06,8995400.0,51.71548189392331
3e-06,8995600.0,51.71629233015014
3e-06,8995800.0,51.716994654565795
3e-06,8996000.0,51.717589163855955
3e-06,8996200.0,51.71807615060701
3e-06,8996400.0,51.71845592587915
3e-06,8996600.0,51.7187287967024
3e-06,8996800.0,51.718895066114534
3e-06,8997000.0,51.71895507826919
3e-06,8997200.0,51.718909150867006
3e-06,8997400.0,51.718757620267155
3e-06,8997600.0,51.71850086406554
3e-06,8997800.0,51.71813921099422
3e-06,8998000.0,51.71767303110968
3e-06,8998200.0,51.71710266822606
3e-06,8998400.0,51.716428552660425
3e-06,8998600.0,51.71565102096168
3e-06,8998800.0,51.71477045119366
3e-06,8999000.0,51.71378728554912
3e-06,8999200.0,51.71270189512622
3e-06,8999400.0,51.71151469270804
3e-06,8999600.0,51.71022608772296
3e-06,8999800.0,51.70883653141611
3e-06,9000000.0,51.707346404107525
3e-06,9000200.0,51.70575615060062
3e-06,9000400.0,51.70406623514354
3e-06,9000600.0,51.70227709634584
3e-06,9000800.0,51.70038916979052
3e-06,9001000.0,51.69840291067285
3e-06,9001200.0,51.696318771282435
3e-06,9001400.0,51.694137246254535
3e-06,9001600.0,51.691858804862434
3e-06,9001800.0,51.68948389104201
3e-06,9002000.0,51.68701303650421
3e-06,9002200.0,51.684446679916654
3e-06,9002400.0,51.68178534788059
3e-06,9002600.0,51.67902949664776
3e-06,9002800.0,51.676179693240414
3e-06,9003000.0,51.67323638914905
3e-06,9003200.0,51.670200101494494
3e-06,9003400.0,51.667071367858256
3e-06,9003600.0,51.66385070102244
3e-06,9003800.0,51.66053861167167
3e-06,9004000.0,51.657135631144165
3e-06,9004200.0,51.65364228882616
3e-06,9004400.0,51.65005913492288
3e-06,9004600.0,51.646386717837785
3e-06,9004800.0,51.642625538761415
3e-06,9005000.0,51.63877616534997
3e-06,9005200.0,51.6348391409129
3e-06,9005400.0,51.63081505271471
3e-06,9005600.0,51.626704395481944
3e-06,9005800.0,51.62250779911393
3e-06,9006000.0,51.61822575549027
3e-06,9006200.0,51.6138588690982
3e-06,9006400.0,51.609407720445574
3e-06,9006600.0,51.60487284322822
3e-06,9006800.0,51.60025483849412
3e-06,9007000.0,51.59555426059214
3e-06,9007200.0,51.590771708587305
3e-06,9007400.0,51.585907734909995
3e-06,9007600.0,51.580962959765685
3e-06,9007800.0,51.57593791102003
3e-06,9008000.0,51.570833253219924
3e-06,9008200.0,51.56564948987687
3e-06,9008400.0,51.560387284352814
3e-06,9008600.0,51.55504716186002
3e-06,9008800.0,51.54962978484268
3e-06,9009000.0,51.54413567753886
3e-06,9009200.0,51.53856550170008
3e-06,9009400.0,51.53291980383199
3e-06,9009600.0,51.527199199184075
3e-06,9009800.0,51.521404279814725
3e-06,9010000.0,51.5155356837777
3e-06,9010200.0,51.509593956821924
3e-06,9010400.0,51.50357973693896
3e-06,9010600.0,51.49749361603098
3e-06,9010800.0,51.49133618607105
3e-06,9011000.0,51.485108085456176
3e-06,9011200.0,51.47880988339105
3e-06,9011400.0,51.47244219560974
3e-06,9011600.0,51.46600563819404
3e-06,9011800.0,51.459500804407654
3e-06,9012000.0,51.45292828789724
3e-06,9012200.0,51.44628872925098
3e-06,9012400.0,51.439582699867934
3e-06,9012600.0,51.432810818190404
3e-06,9012800.0,51.42597368000929
3e-06,9013000.0,51.419071905076734
3e-06,9013200.0,51.41210609055695
3e-06,9013400.0,51.40507683434697
3e-06,9013600.0,51.3979847585088
3e-06,9013800.0,51.39083043920468
3e-06,9014000.0,51.383614500242274
3e-06,9014200.0,51.376337519548166
3e-06,9014400.0,51.36900012286666
3e-06,9014600.0,51.36160289007714
3e-06,9014800.0,51.354146449049445
3e-06,9015000.0,51.34663135827974
3e-06,9015200.0,51.33905822434561
3e-06,9015400.0,51.331427678591936
3e-06,9015600.0,51.32374025935822
3e-06,9015800.0,51.3159966004497
3e-06,9016000.0,51.30819728984099
3e-06,9016200.0,51.30034289315711
3e-06,9016400.0,51.29243400094836
3e-06,9016600.0,51.28447122883996
3e-06,9016800.0,51.27645514654431
3e-06,9017000.0,51.26838634889054
3e-06,9017200.0,51.260265408461066
3e-06,9017400.0,51.25209287552173
3e-06,9017600.0,51.24386937315882
3e-06,9017800.0,51.23559547853233
3e-06,9018000.0,51.227271722690304
3e-06,9018200.0,51.218898733603936
3e-06,9018400.0,51.21047704551414
3e-06,9018600.0,51.20200724201187
3e-06,9018800.0,51.19348986054512
3e-06,9019000.0,51.18492551204376
3e-06,9019200.0,51.17631473738199
3e-06,9019400.0,51.16765810310799
3e-06,9019600.0,51.15895615352677
3e-06,9019800.0,51.15020945873639
3e-06,9020000.0,51.14141856661475
3e-06,9020200.0,51.13258402684235
3e-06,9020400.0,51.123706390936604
3e-06,9020600.0,51.114786212285914
3e-06,9020800.0,51.10582402199992
3e-06,9021000.0,51.09682035302666
3e-06,9021200.0,51.08777576441872
3e-06,9021400.0,51.07869079297327
3e-06,9021600.0,51.06956597742271
3e-06,9021800.0,51.06040180984522
3e-06,9022000.0,51.05119888145631
3e-06,9022200.0,51.04195766389576
3e-06,9022400.0,51.03267867932808
3e-06,9022600.0,51.02336250073123
3e-06,9022800.0,51.01400958110414
3e-06,9023000.0,51.00462049750925
3e-06,9023200.0,50.995195706824745
3e-06,9023400.0,50.98573576579242
3e-06,9023600.0,50.97624113520132
3e-06,9023800.0,50.96671235139789
3e-06,9024000.0,50.95714990371061
3e-06,9024200.0,50.94755430809161
3e-06,9024400.0,50.937926033311804
3e-06,9024600.0,50.92826555007957
3e-06,9024800.0,50.91857340519721
3e-06,9025000.0,50.908850048831205
3e-06,9025200.0,50.899095982581144
3e-06,9025400.0,50.88931166060489
3e-06,9025600.0,50.879497588651745
3e-06,9025800.0,50.86965420011475
3e-06,9026000.0,50.859782004902684
3e-06,9026200.0,50.84988146535192
3e-06,9026400.0,50.839953020901234
3e-06,9026600.0,50.829997162862675
3e-06,9026800.0,50.82001433475838
3e-06,9027000.0,50.81000498209812
3e-06,9027200.0,50.7999695774501
3e-06,9027400.0,50.7899085704474
3e-06,9027600.0,50.7798223876634
3e-06,9027800.0,50.76971148276134
3e-06,9028000.0,50.75957631149258
3e-06,9028200.0,50.749417281323005
3e-06,9028400.0,50.73923482683576
3e-06,9028600.0,50.729029409896995
3e-06,9028800.0,50.718801418680314
3e-06,9029000.0,50.70855131913126
3e-06,9029200.0,50.698279503359885
3e-06,9029400.0,50.687986390711075
3e-06,9029600.0,50.67767240252546
3e-06,9029800.0,50.66733793672028
3e-06,9030000.0,50.65698341858685
3e-06,9030200.0,50.64660924996496
3e-06,9030400.0,50.6362158601611
3e-06,9030600.0,50.62580357832766
3e-06,9030800.0,50.615372863161994
3e-06,9031000.0,50.60492409873397
3e-06,9031200.0,50.594457645339965
3e-06,9031400.0,50.583973916405746
3e-06,9031600.0,50.573473275961014
3e-06,9031800.0,50.562956115572945
3e-06,9032000.0,50.55242282874056
3e-06,9032200.0,50.54187375929649
3e-06,9032400.0,50.5313092786185
3e-06,9032600.0,50.520729785798856
3e-06,9032800.0,50.51013563011324
3e-06,9033000.0,50.4995271625817
3e-06,9033200.0,50.48890473598018
3e-06,9033400.0,50.478268756843214
3e-06,9033600.0,50.46761950360137
3e-06,9033800.0,50.45695738639
3e-06,9034000.0,50.446282713035146
3e-06,9034200.0,50.43559587128946
3e-06,9034400.0,50.4248971462335
3e-06,9034600.0,50.41418692914709
3e-06,9034800.0,50.403465508400835
3e-06,9035000.0,50.39273325258961
3e-06,9035200.0,50.38199047960123
3e-06,9035400.0,50.37123748261937
3e-06,9035600.0,50.36047463537183
3e-06,9035800.0,50.34970223432934
3e-06,9036000.0,50.33892060388864
3e-06,9036200.0,50.32813001719791
3e-06,9036400.0,50.31733085472736
3e-06,9036600.0,50.306523392817574
3e-06,9036800.0,50.29570790921991
3e-06,9037000.0,50.2848847628464
3e-06,9037200.0,50.27405418136159
3e-06,9037400.0,50.26321655348119
3e-06,9037600.0,50.25237208312856
3e-06,9037800.0,50.24152113555826
3e-06,9038000.0,50.23066394414221
3e-06,9038200.0,50.21980082378819
3e-06,9038400.0,50.208932037376464
3e-06,9038600.0,50.1980579028228
3e-06,9038800.0,50.187178659012865
3e-06,9039000.0,50.17629459988029
3e-06,9039200.0,50.165405993902226
3e-06,9039400.0,50.15451311091948
3e-06,9039600.0,50.14361622214221
3e-06,9039800.0,50.13271560015548
3e-06,9040000.0,50.12181146475554
3e-06,9040200.0,50.11090414532716
3e-06,9040400.0,50.09999383715461
3e-06,9040600.0,50.08908079088311
3e-06,9040800.0,50.07816531286452
3e-06,9041000.0,50.067247629227595
3e-06,9041200.0,50.05632793994866
3e-06,9041400.0,50.04540655530393
3e-06,9041600.0,50.034483677693906
3e-06,9041800.0,50.02355956531688
3e-06,9042000.0,50.012634450235474
3e-06,9042200.0,50.001708565670114
3e-06,9042400.0,49.99078211850658
3e-06,9042600.0,49.97985537171963
3e-06,9042800.0,49.968928562025994
3e-06,9043000.0,49.95800187211469
3e-06,9043200.0,49.94707551320846
3e-06,9043400.0,49.93614978058007
3e-06,9043600.0,49.92522483244051
3e-06,9043800.0,49.914300883248345
3e-06,9044000.0,49.903378148512154
3e-06,9044200.0,49.89245687260285
3e-06,9044400.0,49.881537245398476
3e-06,9044600.0,49.87061945769597
3e-06,9044800.0,49.859703701213704
3e-06,9045000.0,49.84879022449289
3e-06,9045200.0,49.83787919332797
3e-06,9045400.0,49.82697080232151
3e-06,9045600.0,49.81606527506215
3e-06,9045800.0,49.80516275194184
3e-06,9046000.0,49.79426348650836
3e-06,9046200.0,49.78336762088585
3e-06,9046400.0,49.77247535424815
3e-06,9046600.0,49.76158688671076
3e-06,9046800.0,49.75070239106587
3e-06,9047000.0,49.73982201260732
3e-06,9047200.0,49.72894598230621
3e-06,9047400.0,49.71807444710463
3e-06,9047600.0,49.7072075830204
3e-06,9047800.0,49.69634556688174
3e-06,9048000.0,49.68548857632868
3e-06,9048200.0,49.67463676129902
3e-06,9048400.0,49.66379030095398
3e-06,9048600.0,49.65294934668391
3e-06,9048800.0,49.642114079176324
3e-06,9049000.0,49.63128462262076
3e-06,9049200.0,49.62046118782267
3e-06,9049400.0,49.60964390036204
3e-06,9049600.0,49.59883291512027
3e-06,9049800.0,49.58802838765859
3e-06,9050000.0,49.577230445381744
3e-06,9050200.0,49.56643927397881
3e-06,9050400.0,49.555655031055714
3e-06,9050600.0,49.54487781701217
3e-06,9050800.0,49.53410779060604
3e-06,9051000.0,49.52334511127983
3e-06,9051200.0,49.51258991010879
3e-06,9051400.0,49.50184231871032
3e-06,9051600.0,49.491102469244524
3e-06,9051800.0,49.48037052357516
3e-06,9052000.0,49.469646585860474
3e-06,9052200.0,49.45893078989127
3e-06,9052400.0,49.44822329927139
3e-06,9052600.0,49.4375242196842
3e-06,9052800.0,49.42683365721388
3e-06,9053000.0,49.416151777099486
3e-06,9053200.0,49.405478657030926
3e-06,9053400.0,49.394814463302616
3e-06,9053600.0,49.38415930392888
3e-06,9053800.0,49.373513257804234
3e-06,9054000.0,49.36287652231098
3e-06,9054200.0,49.35224914769801
3e-06,9054400.0,49.341631243586775
3e-06,9054600.0,49.33102297933311
3e-06,9054800.0,49.32042443587697
3e-06,9055000.0,49.30983569441529
3e-06,9055200.0,49.299256925726816
3e-06,9055400.0,49.28868818203709
3e-06,9055600.0,49.2781295753783
3e-06,9055800.0,49.26758124806789
3e-06,9056000.0,49.25704328312979
3e-06,9056200.0,49.24651576384407
3e-06,9056400.0,49.235998803739406
3e-06,9056600.0,49.2254924867164
3e-06,9056800.0,49.214996957061615
3e-06,9057000.0,49.204512269302725
3e-06,9057200.0,49.19403850821499
3e-06,9057400.0,49.18357581917664
3e-06,9057600.0,49.17312425747943
3e-06,9057800.0,49.16268390877066
3e-06,9058000.0,49.15225485895138
