frequency_hz,ant_to_out_db
8933877,-48.9807
8934906,-49.0516
8935935,-49.1227
8936964,-49.1940
8937993,-49.2655
8939022,-49.3372
8940051,-49.4090
8941080,-49.4810
8942110,-49.5531
8943139,-49.6252
8944169,-49.6975
8945199,-49.7698
8946229,-49.8421
8947259,-49.9144
8948289,-49.9867
8949319,-50.0590
8950349,-50.1311
8951380,-50.2032
8952410,-50.2750
8953441,-50.3467
8954472,-50.4182
8955503,-50.4894
8956534,-50.5604
8957565,-50.6309
8958597,-50.7011
8959628,-50.7708
8960660,-50.8401
8961691,-50.9088
8962723,-50.9769
8963755,-51.0444
8964787,-51.1112
8965819,-51.1772
8966852,-51.2424
8967884,-51.3067
8968917,-51.3701
8969949,-51.4324
8970982,-51.4937
8972015,-51.5538
8973048,-51.6126
8974081,-51.6702
8975114,-51.7264
8976148,-51.7811
8977181,-51.8343
8978215,-51.8859
8979248,-51.9358
8980282,-51.9839
8981316,-52.0302
8982350,-52.0745
8983384,-52.1169
8984419,-52.1571
8985453,-52.1952
8986488,-52.2311
8987522,-52.2647
8988557,-52.2958
8989592,-52.3246
8990627,-52.3508
8991662,-52.3744
8992698,-52.3954
8993733,-52.4138
8994768,-52.4293
8995804,-52.4421
8996840,-52.4521
8997876,-52.4592
8998912,-52.4634
8999948,-52.4646
9000984,-52.4630
9002020,-52.4584
9003057,-52.4508
9004093,-52.4402
9005130,-52.4267
9006167,-52.4103
9007204,-52.3909
9008241,-52.3686
9009278,-52.3434
9010315,-52.3153
9011353,-52.2845
9012390,-52.2509
9013428,-52.2145
9014466,-52.1755
9015504,-52.1339
9016542,-52.0897
9017580,-52.0430
9018618,-51.9939
9019656,-51.9425
9020695,-51.8887
9021733,-51.8328
9022772,-51.7747
9023811,-51.7146
9024850,-51.6525
9025889,-51.5885
9026928,-51.5227
9027968,-51.4552
9029007,-51.3860
9030047,-51.3152
9031086,-51.2429
9032126,-51.1691
9033166,-51.0941
9034206,-51.0177
9035246,-50.9402
9036286,-50.8615
9037327,-50.7817
9038367,-50.7010
9039408,-50.6193
9040449,-50.5368
9041490,-50.4534
9042531,-50.3694
9043572,-50.2846
9044613,-50.1992
9045654,-50.1133
