frequency_hz,ant_to_out_db
3326375,-9.9944
3326758,-9.9934
3327141,-9.9924
3327524,-9.9914
3327908,-9.9904
3328291,-9.9894
3328674,-9.9884
3329057,-9.9874
3329440,-9.9864
3329824,-9.9854
3330207,-9.9844
3330591,-9.9834
3330974,-9.9824
3331358,-9.9814
3331741,-9.9804
3332125,-9.9794
3332508,-9.9784
3332892,-9.9774
3333276,-9.9764
3333660,-9.9754
3334043,-9.9744
3334427,-9.9734
3334811,-9.9724
3335195,-9.9714
3335579,-9.9704
3335963,-9.9694
3336347,-9.9684
3336731,-9.9673
3337116,-9.9663
3337500,-9.9653
3337884,-9.9643
3338268,-9.9633
3338653,-9.9623
3339037,-9.9613
3339422,-9.9602
3339806,-9.9592
3340191,-9.9582
3340575,-9.9572
3340960,-9.9562
3341345,-9.9551
3341729,-9.9541
3342114,-9.9531
3342499,-9.9521
3342884,-9.9511
3343268,-9.9500
3343653,-9.9490
3344038,-9.9480
3344423,-9.9470
3344808,-9.9459
3345194,-9.9449
3345579,-9.9439
3345964,-9.9428
3346349,-9.9418
3346734,-9.9408
3347120,-9.9398
3347505,-9.9387
3347891,-9.9377
3348276,-9.9367
3348662,-9.9356
3349047,-9.9346
3349433,-9.9336
3349818,-9.9325
3350204,-9.9315
3350590,-9.9304
3350976,-9.9294
3351361,-9.9284
3351747,-9.9273
3352133,-9.9263
3352519,-9.9252
3352905,-9.9242
3353291,-9.9232
3353677,-9.9221
3354063,-9.9211
3354449,-9.9200
3354836,-9.9190
3355222,-9.9179
3355608,-9.9169
3355995,-9.9158
3356381,-9.9148
3356767,-9.9137
3357154,-9.9127
3357540,-9.9116
3357927,-9.9106
3358314,-9.9095
3358700,-9.9085
3359087,-9.9074
3359474,-9.9064
3359861,-9.9053
3360247,-9.9043
3360634,-9.9032
3361021,-9.9022
3361408,-9.9011
3361795,-9.9000
3362182,-9.8990
3362569,-9.8979
3362957,-9.8969
3363344,-9.8958
3363731,-9.8947
3364118,-9.8937
3364506,-9.8926
3364893,-9.8916
3365280,-9.8905
3365668,-9.8894
3366055,-9.8884
3366443,-9.8873
3366831,-9.8862
3367218,-9.8852
3367606,-9.8841
3367994,-9.8830
3368381,-9.8819
3368769,-9.8809
3369157,-9.8798
3369545,-9.8787
3369933,-9.8777
3370321,-9.8766
3370709,-9.8755
3371097,-9.8744
3371485,-9.8734
3371873,-9.8723
3372262,-9.8712
3372650,-9.8701
3373038,-9.8690
3373427,-9.8680
3373815,-9.8669
3374203,-9.8658
3374592,-9.8647
3374980,-9.8636
3375369,-9.8626
3375758,-9.8615
3376146,-9.8604
3376535,-9.8593
3376924,-9.8582
3377313,-9.8571
3377701,-9.8560
3378090,-9.8550
3378479,-9.8539
3378868,-9.8528
3379257,-9.8517
3379646,-9.8506
3380035,-9.8495
3380425,-9.8484
3380814,-9.8473
3381203,-9.8462
3381592,-9.8451
3381982,-9.8440
3382371,-9.8429
3382761,-9.8418
3383150,-9.8407
3383540,-9.8396
3383929,-9.8385
3384319,-9.8374
3384708,-9.8363
3385098,-9.8352
3385488,-9.8341
3385878,-9.8330
3386267,-9.8319
3386657,-9.8308
3387047,-9.8297
3387437,-9.8286
3387827,-9.8275
3388217,-9.8264
3388607,-9.8253
3388998,-9.8242
3389388,-9.8231
3389778,-9.8220
3390168,-9.8209
3390559,-9.8198
3390949,-9.8186
3391339,-9.8175
3391730,-9.8164
3392120,-9.8153
3392511,-9.8142
3392902,-9.8131
3393292,-9.8120
3393683,-9.8108
3394074,-9.8097
3394464,-9.8086
3394855,-9.8075
3395246,-9.8064
3395637,-9.8052
3396028,-9.8041
3396419,-9.8030
3396810,-9.8019
3397201,-9.8008
3397592,-9.7996
3397983,-9.7985
3398375,-9.7974
3398766,-9.7963
3399157,-9.7951
3399549,-9.7940
3399940,-9.7929
3400331,-9.7918
3400723,-9.7906
3401115,-9.7895
3401506,-9.7884
3401898,-9.7872
3402289,-9.7861
3402681,-9.7850
3403073,-9.7838
3403465,-9.7827
3403857,-9.7816
3404248,-9.7804
3404640,-9.7793
3405032,-9.7782
3405424,-9.7770
3405817,-9.7759
3406209,-9.7747
3406601,-9.7736
3406993,-9.7725
3407385,-9.7713
3407778,-9.7702
3408170,-9.7690
3408562,-9.7679
3408955,-9.7667
3409347,-9.7656
3409740,-9.7644
3410133,-9.7633
3410525,-9.7622
3410918,-9.7610
3411311,-9.7599
3411703,-9.7587
3412096,-9.7576
3412489,-9.7564
3412882,-9.7553
3413275,-9.7541
3413668,-9.7530
3414061,-9.7518
3414454,-9.7506
3414847,-9.7495
3415240,-9.7483
3415633,-9.7472
3416027,-9.7460
3416420,-9.7449
3416813,-9.7437
3417207,-9.7425
3417600,-9.7414
3417994,-9.7402
3418387,-9.7391
3418781,-9.7379
3419174,-9.7367
3419568,-9.7356
3419962,-9.7344
3420356,-9.7332
3420749,-9.7321
3421143,-9.7309
3421537,-9.7298
3421931,-9.7286
3422325,-9.7274
3422719,-9.7262
3423113,-9.7251
3423507,-9.7239
3423901,-9.7227
3424296,-9.7216
3424690,-9.7204
3425084,-9.7192
3425479,-9.7180
3425873,-9.7169
3426267,-9.7157
3426662,-9.7145
3427056,-9.7133
3427451,-9.7122
3427846,-9.7110
3428240,-9.7098
3428635,-9.7086
3429030,-9.7074
3429425,-9.7063
3429819,-9.7051
3430214,-9.7039
3430609,-9.7027
3431004,-9.7015
3431399,-9.7003
3431794,-9.6992
3432189,-9.6980
3432585,-9.6968
3432980,-9.6956
3433375,-9.6944
3433770,-9.6932
3434166,-9.6920
3434561,-9.6908
3434957,-9.6897
3435352,-9.6885
3435748,-9.6873
3436143,-9.6861
3436539,-9.6849
3436934,-9.6837
3437330,-9.6825
3437726,-9.6813
3438122,-9.6801
3438518,-9.6789
3438914,-9.6777
3439309,-9.6765
3439705,-9.6753
3440101,-9.6741
3440498,-9.6729
3440894,-9.6717
3441290,-9.6705
3441686,-9.6693
3442082,-9.6681
3442479,-9.6669
3442875,-9.6657
3443271,-9.6645
3443668,-9.6633
3444064,-9.6621
3444461,-9.6609
3444857,-9.6597
3445254,-9.6584
3445651,-9.6572
3446047,-9.6560
3446444,-9.6548
3446841,-9.6536
3447238,-9.6524
3447635,-9.6512
3448032,-9.6500
3448429,-9.6487
3448826,-9.6475
3449223,-9.6463
3449620,-9.6451
3450017,-9.6439
3450414,-9.6427
3450812,-9.6414
3451209,-9.6402
3451606,-9.6390
3452004,-9.6378
3452401,-9.6366
3452799,-9.6353
3453196,-9.6341
3453594,-9.6329
3453991,-9.6317
3454389,-9.6304
3454787,-9.6292
