frequency_hz,ant_to_out_db
8976148,-30.9287
8977181,-30.9324
8978215,-30.9361
8979248,-30.9397
8980282,-30.9434
8981316,-30.9470
8982350,-30.9507
8983384,-30.9543
8984419,-30.9580
8985453,-30.9616
8986488,-30.9653
8987522,-30.9689
8988557,-30.9726
8989592,-30.9763
8990627,-30.9799
8991662,-30.9836
8992698,-30.9872
8993733,-30.9909
8994768,-30.9945
8995804,-30.9982
8996840,-31.0018
8997876,-31.0055
8998912,-31.0091
8999948,-31.0128
9000984,-31.0164
9002020,-31.0201
9003057,-31.0237
9004093,-31.0274
9005130,-31.0310
9006167,-31.0347
9007204,-31.0383
9008241,-31.0420
9009278,-31.0456
9010315,-31.0493
9011353,-31.0529
9012390,-31.0566
9013428,-31.0602
9014466,-31.0639
9015504,-31.0675
9016542,-31.0712
9017580,-31.0748
9018618,-31.0785
9019656,-31.0821
9020695,-31.0857
9021733,-31.0894
9022772,-31.0930
9023811,-31.0967
9024850,-31.1003
9025889,-31.1040
9026928,-31.1076
9027968,-31.1113
9029007,-31.1149
9030047,-31.1186
9031086,-31.1222
9032126,-31.1258
9033166,-31.1295
9034206,-31.1331
9035246,-31.1368
9036286,-31.1404
9037327,-31.1441
9038367,-31.1477
9039408,-31.1513
9040449,-31.1550
9041490,-31.1586
9042531,-31.1623
9043572,-31.1659
9044613,-31.1696
9045654,-31.1732
9046696,-31.1768
9047737,-31.1805
9048779,-31.1841
9049821,-31.1878
9050863,-31.1914
9051905,-31.1950
9052947,-31.1987
9053990,-31.2023
9055032,-31.2060
9056075,-31.2096
9057117,-31.2132
9058160,-31.2169
9059203,-31.2205
9060246,-31.2242
9061289,-31.2278
9062332,-31.2314
9063376,-31.2351
9064419,-31.2387
9065463,-31.2424
9066507,-31.2460
9067551,-31.2496
9068595,-31.2533
9069639,-31.2569
9070683,-31.2605
9071727,-31.2642
9072772,-31.2678
9073816,-31.2714
9074861,-31.2751
9075906,-31.2787
9076951,-31.2824
9077996,-31.2860
9079041,-31.2896
9080087,-31.2933
9081132,-31.2969
9082178,-31.3005
9083223,-31.3042
9084269,-31.3078
9085315,-31.3114
9086361,-31.3151
9087407,-31.3187
9088453,-31.3223
9089500,-31.3260
9090546,-31.3296
9091593,-31.3332
9092640,-31.3369
9093687,-31.3405
9094734,-31.3441
9095781,-31.3477
9096828,-31.3514
9097875,-31.3550
9098923,-31.3586
9099971,-31.3623
9101018,-31.3659
9102066,-31.3695
9103114,-31.3732
9104162,-31.3768
9105210,-31.3804
9106259,-31.3840
9107307,-31.3877
9108356,-31.3913
9109404,-31.3949
9110453,-31.3986
9111502,-31.4022
9112551,-31.4058
9113600,-31.4094
9114650,-31.4131
9115699,-31.4167
9116749,-31.4203
9117798,-31.4240
9118848,-31.4276
9119898,-31.4312
9120948,-31.4348
9121998,-31.4385
9123049,-31.4421
9124099,-31.4457
9125149,-31.4493
9126200,-31.4530
9127251,-31.4566
9128302,-31.4602
9129353,-31.4638
9130404,-31.4675
9131455,-31.4711
9132506,-31.4747
9133558,-31.4783
9134610,-31.4820
9135661,-31.4856
9136713,-31.4892
9137765,-31.4928
9138817,-31.4965
9139869,-31.5001
9140922,-31.5037
9141974,-31.5073
9143027,-31.5109
9144079,-31.5146
9145132,-31.5182
9146185,-31.5218
