time_s,filt_loop_vpp,audio_vpp,agc_store_v,pin_bias_v,pin_branch_a,s_meter_a
10.654999999999816,0.0003447442125452883,0.033658142731491425,1.081929466,0.12927292107,1.3044000000198008e-10,9.182295977949999e-10
10.664999999999818,0.0003447442124338559,0.03365814273074965,1.081929466,0.129206189185,1.30299999999417e-10,9.1822959602e-10
10.674999999999816,0.0003447442123255411,0.033658142730442216,1.081929466,0.12913952305999998,1.3004499999968995e-10,9.18229594245e-10
10.684999999999818,0.00034474421231371974,0.03365814272624199,1.081929466,0.12907292272499998,1.298400000002142e-10,9.182295924950001e-10
10.694999999999816,0.00034474421231495584,0.03365814272819131,1.081929466,0.12900638784,1.2954500000009194e-10,9.182295907e-10
10.704999999999817,0.00034474421231497654,0.033658142728201085,1.081929466,0.128939918435,1.293449999996421e-10,9.18229588895e-10
10.714999999999815,0.00034474421231501146,0.03365814273013053,1.081929466,0.12887351431,1.2911499999990195e-10,9.182295871600001e-10
10.724999999999817,0.00034474421231307453,0.03365814273020474,1.081929466,0.128807175315,1.2891500000042356e-10,9.18229585355e-10
10.734999999999815,0.00034474421230440736,0.033658142729770336,1.081929466,0.12874090130000002,1.2868499999971194e-10,9.18229583575e-10
10.744999999999816,0.00034474421230255695,0.033658142729275774,1.081929466,0.12867469215,1.2848499999995597e-10,9.18229581845e-10
10.754999999999814,0.0003447442123025947,0.03365814272896104,1.081929466,0.12860854770500002,1.2825500000021583e-10,9.182295800349999e-10
10.764999999999816,0.0003447442123026293,0.0336581427253436,1.081929466,0.12854246781,1.2802500000019811e-10,9.182295782099999e-10
10.774999999999814,0.00034474421230255983,0.033658142728948945,1.081929466,0.128476452395,1.2776500000005744e-10,9.182295764400001e-10
10.784999999999815,0.0003447442123025881,0.03365814272685625,1.081929466,0.12841050128999998,1.2759499999834278e-10,9.1822957468e-10
10.794999999999813,0.0003447442123112148,0.033658142729066365,1.081929466,0.128344614335,1.2736499999999041e-10,9.1822957288e-10
10.804999999999815,0.0003447442123150271,0.03365814272477345,1.081929466,0.128278791405,1.2714499999982865e-10,9.182295710450002e-10
10.814999999999813,0.00034474421231369545,0.0336581427152485,1.081929466,0.12821303234,1.2693500000035552e-10,9.182295693e-10
10.824999999999815,0.0003447442123056433,0.03365814270879908,1.081929466,0.128147336995,1.2665500000008658e-10,9.182295674799999e-10
10.834999999999813,0.0003447442123025641,0.03365814271075216,1.081929466,0.12808170534,1.2643499999978603e-10,9.182295657250002e-10
10.844999999999814,0.00034474421230262065,0.03365814270816275,1.081929466,0.12801613718000002,1.2627999999959008e-10,9.182295639449999e-10
10.854999999999812,0.00034474421230260043,0.03365814270606291,1.081929466,0.12795063232499998,1.2608499999969269e-10,9.182295621549999e-10
10.864999999999814,0.00034474421230263236,0.033658142697511065,1.081929466,0.12788519070499998,1.2584500000037414e-10,9.182295603749999e-10
