time_s,r_line_v,t_line_v,q79_6_base_v,agc_store_v,pin_bias_v,pin_current_a_per_branch,meter_current_a,d79_4_anode_v,d79_4_cathode_v
0.416,0.0,10.4,0.708939344,0.0824735564,0.313640536,1.3118000000034158e-08,6.02284585e-15,5.98331601e-07,6.02284585e-12
0.41605,0.0,10.4,0.709073822,0.0826399804,0.313623887,1.3113000000009034e-08,5.8437414799999995e-15,5.90415158e-07,5.84374148e-12
0.4161,0.0,10.4,0.709043016,0.0826018752,0.313607246,1.3107000000012192e-08,5.78942015e-15,5.82154919e-07,5.78942015e-12
0.41615,0.0,10.4,0.708852576,0.0823663422,0.313590611,1.310200000004258e-08,5.71590168e-15,5.74167048e-07,5.71590168e-12
0.4162,0.0,10.4,0.708520413,0.0819561789,0.313573983,1.3095000000018508e-08,5.7680283799999995e-15,5.6713295e-07,5.76802838e-12
0.41625,0.0,10.4,0.707863845,0.0811479077,0.313557363,1.3090999999965102e-08,9.1303177e-15,5.53327596e-07,9.1303177e-12
0.4163,0.0,10.4,0.707499615,0.0807008259,0.313540749,1.3083999999996542e-08,7.27103781e-15,5.76208423e-07,7.27103781e-12
0.41635,0.0,10.4,0.707229836,0.0803704659,0.313524143,1.3081999999997595e-08,1.10740519e-14,5.4263643e-07,1.10740519e-11
0.4164,0.0,10.4,0.706562716,0.0795555264,0.313507543,1.3074000000001807e-08,6.873535409999999e-15,5.5587843e-07,6.87353541e-12
0.41645,0.0,10.4,0.706091251,0.0789815354,0.313490951,1.3067000000033247e-08,6.60966104e-15,5.62758094e-07,6.60966104e-12
0.4165,0.0,10.4,0.705772543,0.0785944039,0.313474365,1.3062999999979841e-08,7.036709139999999e-15,5.69918766e-07,7.03670914e-12
0.41655,0.0,10.4,0.705618961,0.0784080887,0.313457787,1.305600000001128e-08,6.97769425e-15,5.78170248e-07,6.97769425e-12
0.4166,0.0,10.4,0.705642771,0.0784369327,0.313441215,1.3052000000013385e-08,7.27937349e-15,5.8704102e-07,7.27937349e-12
0.41665,0.0,10.4,0.705841301,0.0786777846,0.313424651,1.3044000000017597e-08,7.16901457e-15,5.95684815e-07,7.16901457e-12
0.4167,0.0,10.4,0.706193589,0.0791058736,0.313408094,1.304200000001865e-08,7.262506089999999e-15,6.03202593e-07,7.26250609e-12
0.41675,0.0,10.4,0.706923911,0.0799961551,0.313391543,1.3033999999967349e-08,3.95363585e-15,6.15345273e-07,3.95363585e-12
0.4168,0.0,10.4,0.707272759,0.0804228577,0.313375,1.3030000000024966e-08,5.61607676e-15,5.92898635e-07,5.61607676e-12
0.41685,0.0,10.4,0.707453935,0.0806446905,0.313358463,1.302599999997156e-08,3.7791748e-14,6.25545841e-07,3.7791748e-11
0.4169,0.0,10.4,0.708178487,0.0815346755,0.313341933,1.3018000000031282e-08,6.03603128e-15,6.14749687e-07,6.03603128e-12
0.41695,0.0,10.4,0.708642705,0.082106978,0.313325411,1.301199999997893e-08,6.2611101900000004e-15,6.06566232e-07,6.26111019e-12
0.417,0.0,10.4,0.708939345,0.0824735575,0.313308895,1.3007999999981034e-08,5.85142259e-15,5.99217329e-07,5.85142259e-12
0.41705,0.0,10.4,0.709073823,0.082639981,0.313292386,1.2999999999985245e-08,6.01213213e-15,5.91302077e-07,6.01213213e-12
0.4171,0.0,10.4,0.709043017,0.0826018757,0.313275885,1.2996999999959068e-08,5.66955782e-15,5.83040083e-07,5.66955782e-12
0.41715,0.0,10.4,0.708852576,0.0823663426,0.31325939,1.2989000000018792e-08,5.8288781000000005e-15,5.75047781e-07,5.8288781e-12
0.4172,0.0,10.4,0.708520413,0.0819561791,0.313242902,1.2985999999992615e-08,5.69435308e-15,5.68007028e-07,5.69435308e-12
0.41725,0.0,10.4,0.707863829,0.0811478877,0.313226421,1.2977999999996826e-08,9.8698162e-15,5.54198497e-07,9.8698162e-12
0.4173,0.0,10.4,0.70749961,0.0807008192,0.313209947,1.2974999999970649e-08,6.9749175300000006e-15,5.77067239e-07,6.97491753e-12
0.41735,0.0,10.4,0.707229889,0.0803705303,0.31319348,1.2970000000001037e-08,1.1235856400000001e-14,5.43372049e-07,1.12358564e-11
0.4174,0.0,10.4,0.706562721,0.0795555337,0.313177019,1.2964000000004195e-08,6.91194484e-15,5.56716444e-07,6.91194484e-12
0.41745,0.0,10.4,0.706091252,0.0789815369,0.313160566,1.2955999999952894e-08,6.6029467599999995e-15,5.63588456e-07,6.60294676e-12
0.4175,0.0,10.4,0.705772543,0.0785944038,0.313144119,1.2952999999982229e-08,7.05561142e-15,5.7074355e-07,7.05561142e-12
0.41755,0.0,10.4,0.705618961,0.0784080882,0.31312768,1.294500000004195e-08,6.97911739e-15,5.78992032e-07,6.97911739e-12
0.4176,0.0,10.4,0.70564277,0.0784369321,0.313111247,1.2941999999960263e-08,7.29433723e-15,5.87862499e-07,7.29433723e-12
0.41765,0.0,10.4,0.705841301,0.078677784,0.313094821,1.2934000000019985e-08,7.17384168e-15,5.96508644e-07,7.17384168e-12
0.4177,0.0,10.4,0.706193589,0.0791058731,0.313078402,1.2930999999993808e-08,7.27574345e-15,6.040311e-07,7.27574345e-12
0.41775,0.0,10.4,0.706923896,0.0799961367,0.31306199,1.292400000002525e-08,4.02718522e-15,6.16185739e-07,4.02718522e-12
0.4178,0.0,10.4,0.707272755,0.080422853,0.313045585,1.2920000000027354e-08,5.60587962e-15,5.93742404e-07,5.60587962e-12
0.41785,0.0,10.4,0.70745395,0.0806447085,0.313029186,1.291500000000223e-08,3.78110002e-14,6.26398869e-07,3.78110002e-11
0.4179,0.0,10.4,0.708178493,0.0815346832,0.313012795,1.290800000003367e-08,5.94999944e-15,6.15607244e-07,5.94999944e-12
0.41795,0.0,10.4,0.708642706,0.0821069793,0.31299641,1.2901999999981318e-08,6.182963530000001e-15,6.0742825e-07,6.18296353e-12
0.418,0.0,10.4,0.708939344,0.0824735571,0.312980032,1.2897000000011704e-08,5.96921426e-15,6.00083566e-07,5.96921426e-12
0.41805,0.0,10.4,0.709073822,0.0826399802,0.312963661,1.2891000000014862e-08,5.92710336e-15,5.92169232e-07,5.92710336e-12
0.4181,0.0,10.4,0.709043016,0.0826018749,0.312947297,1.2885999999989738e-08,5.75601676e-15,5.83905515e-07,5.75601676e-12
0.41815,0.0,10.4,0.708852576,0.0823663418,0.31293094,1.2880999999964615e-08,5.77613993e-15,5.75908906e-07,5.77613993e-12
0.4182,0.0,10.4,0.708520412,0.0819561784,0.312914589,1.2875999999995003e-08,5.75247618e-15,5.68861568e-07,5.75247618e-12
0.41825,0.0,10.4,0.707863813,0.0811478684,0.312898245,1.2869000000026443e-08,9.44171759e-15,5.55037235e-07,9.44171759e-12
0.4183,0.0,10.4,0.707499606,0.080700815,0.312881908,1.2864999999973037e-08,7.16494179e-15,5.77902477e-07,7.16494179e-12
0.41835,0.0,10.4,0.707229908,0.0803705539,0.312865578,1.2860999999975142e-08,1.09679734e-14,5.44222251e-07,1.09679734e-11
0.4184,0.0,10.4,0.706562727,0.0795555404,0.312849254,1.2855000000033812e-08,6.9161717799999994e-15,5.57536246e-07,6.91617178e-12
0.41845,0.0,10.4,0.706091253,0.0789815383,0.312832938,1.2846999999982511e-08,6.57317882e-15,5.64400069e-07,6.57317882e-12
0.4185,0.0,10.4,0.705772543,0.0785944037,0.312816628,1.2844000000011846e-08,7.10437967e-15,5.71549848e-07,7.10437967e-12
0.41855,0.0,10.4,0.70561896,0.0784080876,0.312800325,1.2836000000016057e-08,6.95340742e-15,5.79795349e-07,6.95340742e-12
0.4186,0.0,10.4,0.70564277,0.0784369314,0.312784029,1.2834000000017109e-08,7.331568759999999e-15,5.88665505e-07,7.33156876e-12
0.41865,0.0,10.4,0.7058413,0.0786777833,0.312767739,1.2824999999994091e-08,7.15998329e-15,5.97313928e-07,7.15998329e-12
0.4187,0.0,10.4,0.706193588,0.0791058726,0.312751456,1.2821999999967914e-08,7.30398567e-15,6.04840941e-07,7.30398567e-12
0.41875,0.0,10.4,0.706923882,0.079996119,0.31273518,1.2814999999999354e-08,4.11143704e-15,6.17007409e-07,4.11143704e-12
0.4188,0.0,10.4,0.707272751,0.0804228484,0.312718911,1.281100000000146e-08,5.59082785e-15,5.94567161e-07,5.59082785e-12
0.41885,0.0,10.4,0.70745396,0.0806447207,0.312702648,1.2808000000030796e-08,3.78264496e-14,6.27231344e-07,3.78264496e-11
0.4189,0.0,10.4,0.708178504,0.0815346967,0.312686392,1.2796999999953318e-08,5.70585135e-15,6.16449026e-07,5.70585135e-12
0.41895,0.0,10.4,0.70864271,0.0821069847,0.312670143,1.2796000000037112e-08,5.88994007e-15,6.08269904e-07,5.88994007e-12
0.419,0.0,10.4,0.708939348,0.0824735609,0.312653901,1.2787000000014092e-08,6.33594692e-15,6.00930352e-07,6.33594692e-12
0.41905,0.0,10.4,0.709073825,0.0826399837,0.312637665,1.2785000000015146e-08,5.6259633000000006e-15,5.9301672e-07,5.6259633e-12
0.4191,0.0,10.4,0.709043019,0.0826018782,0.312621436,1.2775999999992127e-08,6.01789805e-15,5.8475128e-07,6.01789805e-12
0.41915,0.0,10.4,0.708852578,0.0823663447,0.312605214,1.2775000000020408e-08,5.58251189e-15,5.76750463e-07,5.58251189e-12
0.4192,0.0,10.4,0.708520414,0.0819561807,0.312588998,1.2765000000025673e-08,5.92247949e-15,5.69696609e-07,5.92247949e-12
0.41925,0.0,10.4,0.707863775,0.0811478215,0.31257279,1.276499999997016e-08,8.0627668e-15,5.55844067e-07,8.0627668e-12
0.4193,0.0,10.4,0.707499598,0.0807008053,0.312556587,1.2754999999975425e-08,7.786798530000001e-15,5.78715413e-07,7.78679853e-12
0.41935,0.0,10.4,0.707229863,0.0803704986,0.312540392,1.2756999999974372e-08,8.62323465e-15,5.45187837e-07,8.62323465e-12
0.4194,0.0,10.4,0.706562729,0.0795555423,0.312524203,1.2748999999978583e-08,6.89986811e-15,5.58339889e-07,6.89986811e-12
0.41945,0.0,10.4,0.706091251,0.0789815354,0.312508021,1.2738000000012128e-08,6.33436018e-15,5.65192596e-07,6.33436018e-12
0.4195,0.0,10.4,0.705772539,0.0785943989,0.312491845,1.2738000000012128e-08,7.371762570000001e-15,5.72337794e-07,7.37176257e-12
0.41955,0.0,10.4,0.705618956,0.0784080821,0.312475677,1.2728000000017392e-08,6.7400577000000005e-15,5.80580254e-07,6.7400577e-12
0.4196,0.0,10.4,0.705642765,0.0784369259,0.312459514,1.2726999999990164e-08,7.52240728e-15,5.89450116e-07,7.52240728e-12
0.41965,0.0,10.4,0.705841296,0.0786777784,0.312443359,1.2716999999995426e-08,7.02051766e-15,5.9810078e-07,7.02051766e-12
0.4197,0.0,10.4,0.706193585,0.0791058687,0.31242721,1.2716999999995426e-08,7.43485157e-15,6.05632194e-07,7.43485157e-12
0.41975,0.0,10.4,0.706923873,0.079996109,0.312411068,1.270700000000069e-08,4.07953144e-15,6.17786659e-07,4.07953144e-12
0.4198,0.0,10.4,0.707272752,0.0804228493,0.312394932,1.2706000000028973e-08,5.91356333e-15,5.9537006e-07,5.91356333e-12
0.41985,0.0,10.4,0.707454018,0.0806447916,0.312378803,1.2701000000003849e-08,3.88085275e-14,6.2806474e-07,3.88085275e-11
0.4199,0.0,10.4,0.708178509,0.0815347029,0.312362681,1.2694999999951495e-08,6.0023881900000004e-15,6.17257635e-07,6.00238819e-12
0.41995,0.0,10.4,0.70864271,0.0821069845,0.312346565,1.2687000000011216e-08,6.4466764e-15,6.09095248e-07,6.4466764e-12
0.42,0.0,10.4,0.708939346,0.0824735589,0.312330456,1.2683999999985041e-08,5.7306186599999995e-15,6.01756978e-07,5.73061866e-12
0.42005,0.0,10.4,0.709073823,0.0826399812,0.312314353,1.2675999999989252e-08,6.1651676099999996e-15,5.93844671e-07,6.16516761e-12
0.4201,0.0,10.4,0.709043017,0.0826018756,0.312298257,1.2673000000018585e-08,5.5954815800000005e-15,5.85577564e-07,5.59548158e-12
0.42015,0.0,10.4,0.708852576,0.0823663424,0.312282168,1.2666000000050027e-08,5.93709259e-15,5.77572515e-07,5.93709259e-12
0.4202,0.0,10.4,0.708520413,0.0819561788,0.312266085,1.266300000002385e-08,5.65458528e-15,5.70512492e-07,5.65458528e-12
0.42025,0.0,10.4,0.707863779,0.0811478264,0.312250009,1.2654999999972549e-08,1.0122968000000001e-14,5.56673586e-07,1.0122968e-11
0.4203,0.0,10.4,0.707499596,0.0807008027,0.31223394,1.2652999999973602e-08,6.91428498e-15,5.79521721e-07,6.91428498e-12
0.42035,0.0,10.4,0.707229965,0.0803706242,0.312217877,1.264699999997676e-08,1.1367534e-14,5.45788909e-07,1.1367534e-11
0.4204,0.0,10.4,0.70656274,0.0795555557,0.31220182,1.2642000000007147e-08,6.9109657399999995e-15,5.59118227e-07,6.91096574e-12
0.42045,0.0,10.4,0.706091257,0.0789815422,0.31218577,1.2633999999955848e-08,6.66729296e-15,5.65968137e-07,6.66729296e-12
0.4205,0.0,10.4,0.705772544,0.0785944049,0.312169727,1.2632000000012411e-08,7.0440894500000005e-15,5.73107188e-07,7.04408945e-12
0.42055,0.0,10.4,0.705618961,0.0784080881,0.31215369,1.262399999996111e-08,7.03576137e-15,5.81346948e-07,7.03576137e-12
0.4206,0.0,10.4,0.70564277,0.0784369317,0.31213766,1.2620999999990445e-08,7.294715370000001e-15,5.90216437e-07,7.29471537e-12
0.42065,0.0,10.4,0.7058413,0.0786777835,0.312121636,1.2612999999994657e-08,7.222316809999999e-15,5.98869209e-07,7.22231681e-12
0.4207,0.0,10.4,0.706193588,0.0791058726,0.312105619,1.2610999999995708e-08,7.28501711e-15,6.06404957e-07,7.28501711e-12
0.42075,0.0,10.4,0.70692385,0.0799960809,0.312089609,1.2603999999971638e-08,4.0278259e-15,6.18592153e-07,4.0278259e-12
0.4208,0.0,10.4,0.707272743,0.0804228386,0.312073604,1.2599000000002026e-08,5.64368695e-15,5.96159254e-07,5.64368695e-12
0.42085,0.0,10.4,0.707454032,0.0806448093,0.312057607,1.259600000003136e-08,3.7840704099999996e-14,6.28859887e-07,3.78407041e-11
0.4209,0.0,10.4,0.708178513,0.0815347083,0.312041616,1.2589000000007289e-08,6.00038085e-15,6.18058143e-07,6.00038085e-12
0.42095,0.0,10.4,0.708642711,0.0821069849,0.312025631,1.2583000000010447e-08,6.2408202e-15,6.09898882e-07,6.2408202e-12
0.421,0.0,10.4,0.708939345,0.082473558,0.312009653,1.2579000000012553e-08,5.9628976e-15,6.02564671e-07,5.9628976e-12
0.42105,0.0,10.4,0.709073822,0.08263998,0.311993682,1.2573000000015711e-08,5.98431453e-15,5.94653147e-07,5.98431453e-12
0.4211,0.0,10.4,0.709043016,0.0826018744,0.311977717,1.2568999999962305e-08,5.75821192e-15,5.86384374e-07,5.75821192e-12
0.42115,0.0,10.4,0.708852575,0.0823663412,0.311961758,1.2561999999993745e-08,5.82184315e-15,5.78375277e-07,5.82184315e-12
0.4212,0.0,10.4,0.708520412,0.0819561778,0.311945806,1.255799999999585e-08,5.76191283e-15,5.71309061e-07,5.76191283e-12
0.42125,0.0,10.4,0.707863766,0.0811478097,0.31192986,1.2551999999999008e-08,9.588779189999999e-15,5.5745438e-07,9.58877919e-12
0.4213,0.0,10.4,0.707499594,0.0807007994,0.311913921,1.2548000000001114e-08,7.140408759999999e-15,5.80299708e-07,7.14040876e-12
0.42135,0.0,10.4,0.707229983,0.080370646,0.311897988,1.2543000000031501e-08,1.11349395e-14,5.46583158e-07,1.11349395e-11
0.4214,0.0,10.4,0.706562745,0.079555562,0.311882062,1.2538000000006377e-08,6.94085959e-15,5.59882282e-07,6.94085959e-12
0.42145,0.0,10.4,0.706091258,0.0789815434,0.311866142,1.2530000000010588e-08,6.61294913e-15,5.66724439e-07,6.61294913e-12
0.4215,0.0,10.4,0.705772544,0.0785944046,0.311850229,1.252799999995613e-08,7.1124455e-15,5.73858508e-07,7.1124455e-12
0.42155,0.0,10.4,0.70561896,0.0784080874,0.311834322,1.2520000000015851e-08,6.99272323e-15,5.82095443e-07,6.99272323e-12
0.4216,0.0,10.4,0.705642769,0.0784369309,0.311818422,1.2517999999961394e-08,7.34519455e-15,5.90964594e-07,7.34519455e-12
0.42165,0.0,10.4,0.7058413,0.0786777827,0.311802528,1.2510000000021115e-08,7.19622568e-15,5.99619443e-07,7.19622568e-12
0.4217,0.0,10.4,0.706193588,0.0791058719,0.31178664,1.2506999999994938e-08,7.32242712e-15,6.07159389e-07,7.32242712e-12
0.42175,0.0,10.4,0.706923837,0.0799960643,0.311770759,1.2500000000026378e-08,4.1311644e-15,6.19357787e-07,4.1311644e-12
0.4218,0.0,10.4,0.70727274,0.0804228343,0.311754884,1.2496000000028485e-08,5.6206288899999994e-15,5.96927561e-07,5.62062889e-12
0.42185,0.0,10.4,0.707454038,0.0806448157,0.311739016,1.2493999999974026e-08,3.78527462e-14,6.29633527e-07,3.78527462e-11
0.4219,0.0,10.4,0.708178524,0.0815347212,0.311723154,1.248399999997929e-08,5.74038699e-15,6.18843015e-07,5.74038699e-12
0.42195,0.0,10.4,0.708642715,0.0821069901,0.311707299,1.2483000000007572e-08,5.91173942e-15,6.10682503e-07,5.91173942e-12
0.422,0.0,10.4,0.708939348,0.0824735617,0.311691449,1.2473000000012835e-08,6.368452380000001e-15,6.03353266e-07,6.36845238e-12
0.42205,0.0,10.4,0.709073825,0.0826399834,0.311675607,1.2473000000012835e-08,5.64817213e-15,5.95442305e-07,5.64817213e-12
0.4221,0.0,10.4,0.709043018,0.0826018775,0.31165977,1.24630000000181e-08,6.0477727199999996e-15,5.87171889e-07,6.04777272e-12
0.42215,0.0,10.4,0.708852578,0.082366344,0.31164394,1.2461999999990869e-08,5.60459347e-15,5.79158831e-07,5.60459347e-12
0.4222,0.0,10.4,0.708520414,0.08195618,0.311628117,1.2452999999967852e-08,5.95000428e-15,5.72086487e-07,5.95000428e-12
0.42225,0.0,10.4,0.707863728,0.0811477636,0.3116123,1.2451999999996133e-08,8.08725685e-15,5.58202982e-07,8.08725685e-12
0.4223,0.0,10.4,0.707499586,0.0807007901,0.311596489,1.2442999999973114e-08,7.81023874e-15,5.81055676e-07,7.81023874e-12
0.42235,0.0,10.4,0.707229936,0.0803705876,0.311580684,1.2444999999972061e-08,8.729764859999999e-15,5.47501286e-07,8.72976486e-12
0.4224,0.0,10.4,0.706562746,0.0795555635,0.311564886,1.2436999999976272e-08,6.92068948e-15,5.60630578e-07,6.92068948e-12
0.42245,0.0,10.4,0.706091255,0.0789815405,0.311549095,1.2428000000008765e-08,6.3697991700000004e-15,5.67462014e-07,6.36979917e-12
0.4225,0.0,10.4,0.70577254,0.0785943999,0.311533309,1.2426999999981537e-08,7.3837522e-15,5.74591844e-07,7.3837522e-12
0.42255,0.0,10.4,0.705618956,0.078408082,0.31151753,1.24169999999868e-08,6.7747906900000005e-15,5.82825889e-07,6.77479069e-12
0.4226,0.0,10.4,0.705642765,0.0784369254,0.311501757,1.24169999999868e-08,7.53876338e-15,5.91694729e-07,7.53876338e-12
0.42265,0.0,10.4,0.705841296,0.0786777779,0.311485991,1.2406999999992064e-08,7.0534008000000004e-15,6.00351609e-07,7.0534008e-12
0.4227,0.0,10.4,0.706193585,0.0791058681,0.311470231,1.2407999999963782e-08,7.45495508e-15,6.07895613e-07,7.45495508e-12
0.42275,0.0,10.4,0.706923829,0.0799960547,0.311454477,1.2398000000024555e-08,4.11101293e-15,6.20081482e-07,4.11101293e-12
0.4228,0.0,10.4,0.707272741,0.0804228353,0.31143873,1.2396999999997327e-08,5.93697062e-15,5.97674405e-07,5.93697062e-12
0.42285,0.0,10.4,0.707454094,0.0806448853,0.311422988,1.2391000000000485e-08,3.8812368000000004e-14,6.30410264e-07,3.8812368e-11
0.4229,0.0,10.4,0.708178529,0.0815347271,0.311407254,1.2386000000030873e-08,6.0296234900000005e-15,6.1959455e-07,6.02962349e-12
0.42295,0.0,10.4,0.708642715,0.0821069899,0.311391525,1.2377999999979572e-08,6.477600259999999e-15,6.1145035e-07,6.47760026e-12
0.423,0.0,10.4,0.708939347,0.0824735597,0.311375803,1.2375999999980625e-08,5.75336238e-15,6.04122101e-07,5.75336238e-12
0.42305,0.0,10.4,0.709073823,0.0826399809,0.311360087,1.2367999999984835e-08,6.194542e-15,5.96212356e-07,6.194542e-12
0.4231,0.0,10.4,0.709043016,0.082601875,0.311344377,1.236500000001417e-08,5.61813671e-15,5.87940344e-07,5.61813671e-12
0.42315,0.0,10.4,0.708852576,0.0823663417,0.311328674,1.235800000004561e-08,5.9640933e-15,5.79923304e-07,5.9640933e-12
0.4232,0.0,10.4,0.708520412,0.0819561781,0.311312977,1.2355999999991152e-08,5.67682334e-15,5.72845186e-07,5.67682334e-12
0.42325,0.0,10.4,0.707863733,0.0811477693,0.311297286,1.2347999999995362e-08,1.0154244299999999e-14,5.589761e-07,1.01542443e-11
0.4233,0.0,10.4,0.707499584,0.0807007877,0.311281601,1.2345000000024697e-08,6.93547055e-15,5.81805933e-07,6.93547055e-12
0.42335,0.0,10.4,0.707230036,0.0803707114,0.311265923,1.2341000000026803e-08,1.14302528e-14,5.48045829e-07,1.14302528e-11
0.4234,0.0,10.4,0.706562757,0.0795555765,0.311250251,1.233600000000168e-08,6.935171700000001e-15,5.61354011e-07,6.9351717e-12
0.42345,0.0,10.4,0.706091261,0.0789815471,0.311234585,1.2328000000005889e-08,6.69094073e-15,5.68183016e-07,6.69094073e-12
0.4235,0.0,10.4,0.705772545,0.0785944056,0.311218926,1.2326000000006942e-08,7.06646992e-15,5.75307045e-07,7.06646992e-12
0.42355,0.0,10.4,0.70561896,0.0784080878,0.311203272,1.2317999999955641e-08,7.06050933e-15,5.83538548e-07,7.06050933e-12
0.4236,0.0,10.4,0.705642769,0.0784369311,0.311187625,1.2316000000012207e-08,7.3182701e-15,5.92406994e-07,7.3182701e-12
0.42365,0.0,10.4,0.7058413,0.0786777828,0.311171984,1.2308000000016416e-08,7.24807765e-15,6.01065795e-07,7.24807765e-12
0.4237,0.0,10.4,0.706193588,0.0791058719,0.31115635,1.230600000001747e-08,7.30991936e-15,6.08613778e-07,7.30991936e-12
0.42375,0.0,10.4,0.706923807,0.0799960281,0.311140721,1.2298999999993399e-08,4.0614072299999996e-15,6.20831477e-07,4.06140723e-12
0.4238,0.0,10.4,0.707272732,0.0804228249,0.311125099,1.2294999999995504e-08,5.66661e-15,5.9840793e-07,5.66661e-12
0.42385,0.0,10.4,0.707454104,0.0806448972,0.311109483,1.2292000000024839e-08,3.78660899e-14,6.31147495e-07,3.78660899e-11
0.4239,0.0,10.4,0.708178533,0.0815347319,0.311093873,1.2285000000000768e-08,6.00217682e-15,6.20339071e-07,6.00217682e-12
0.42395,0.0,10.4,0.708642715,0.0821069901,0.31107827,1.2279999999975644e-08,6.23909132e-15,6.12196829e-07,6.23909132e-12
0.424,0.0,10.4,0.708939346,0.0824735587,0.311062672,1.2275000000006031e-08,6.02248728e-15,6.04872499e-07,6.02248728e-12
0.42405,0.0,10.4,0.709073822,0.0826399796,0.311047081,1.2269999999980907e-08,5.98038738e-15,5.96963407e-07,5.98038738e-12
0.4241,0.0,10.4,0.709043015,0.0826018737,0.311031496,1.2265000000011295e-08,5.80697903e-15,5.88689806e-07,5.80697903e-12
0.42415,0.0,10.4,0.708852575,0.0823663405,0.311015917,1.2259999999986171e-08,5.82672025e-15,5.8066897e-07,5.82672025e-12
0.4242,0.0,10.4,0.708520411,0.0819561771,0.311000345,1.2255999999988276e-08,5.80084215e-15,5.7358505e-07,5.80084215e-12
0.42425,0.0,10.4,0.70786372,0.0811477534,0.310984778,1.2249999999991434e-08,9.480631540000001e-15,5.59699378e-07,9.48063154e-12
0.4243,0.0,10.4,0.707499582,0.0807007849,0.310969218,1.224599999999354e-08,7.21822378e-15,5.82527792e-07,7.21822378e-12
0.42435,0.0,10.4,0.707230051,0.0803707294,0.310953664,1.2243000000022874e-08,1.10852543e-14,5.48792783e-07,1.10852543e-11
0.4244,0.0,10.4,0.706562761,0.0795555822,0.310938116,1.223799999999775e-08,6.96291242e-15,5.62063723e-07,6.96291242e-12
0.42445,0.0,10.4,0.706091261,0.0789815481,0.310922574,1.2229000000030243e-08,6.62215106e-15,5.68885239e-07,6.62215106e-12
0.4245,0.0,10.4,0.705772545,0.0785944052,0.310907038,1.2227000000031296e-08,7.14885639e-15,5.76004657e-07,7.14885639e-12
0.42455,0.0,10.4,0.70561896,0.0784080869,0.310891508,1.2218999999979996e-08,7.00438321e-15,5.84233479e-07,7.00438321e-12
0.4246,0.0,10.4,0.705642768,0.0784369301,0.310875985,1.2218000000008277e-08,7.37844178e-15,5.93101576e-07,7.37844178e-12
0.42465,0.0,10.4,0.705841299,0.0786777819,0.310860468,1.2210000000012489e-08,7.2129627e-15,6.0176226e-07,7.2129627e-12
0.4247,0.0,10.4,0.706193587,0.0791058711,0.310844957,1.220799999995803e-08,7.35358747e-15,6.09314104e-07,7.35358747e-12
0.42475,0.0,10.4,0.706923794,0.0799960127,0.310829451,1.2199999999962241e-08,4.18857572e-15,6.21542443e-07,4.18857572e-12
0.4248,0.0,10.4,0.707272729,0.0804228209,0.310813953,1.2197999999963294e-08,5.63481603e-15,5.9912115e-07,5.63481603e-12
0.42485,0.0,10.4,0.707454103,0.0806448954,0.31079846,1.2194999999992629e-08,3.7876776000000005e-14,6.31863211e-07,3.7876776e-11
0.4249,0.0,10.4,0.708178544,0.0815347461,0.310782973,1.2184999999997892e-08,5.73695423e-15,6.21067972e-07,5.73695423e-12
0.42495,0.0,10.4,0.70864272,0.0821069963,0.310767492,1.2183999999970663e-08,5.9029749800000004e-15,6.12923914e-07,5.90297498e-12
0.425,0.0,10.4,0.70893935,0.0824735635,0.310752018,1.2175000000003155e-08,6.43474964e-15,6.05604318e-07,6.43474964e-12
0.42505,0.0,10.4,0.709073825,0.0826399841,0.310736549,1.2173999999975926e-08,5.63729531e-15,5.97695682e-07,5.63729531e-12
0.4251,0.0,10.4,0.709043019,0.082601878,0.310721087,1.2165000000008419e-08,6.10103122e-15,5.89420509e-07,6.10103122e-12
0.42515,0.0,10.4,0.708852578,0.0823663443,0.310705631,1.2165000000008419e-08,5.60475629e-15,5.81395957e-07,5.60475629e-12
0.4252,0.0,10.4,0.708520414,0.0819561801,0.310690181,1.21559999999854e-08,5.99161702e-15,5.74306304e-07,5.99161702e-12
0.42525,0.0,10.4,0.707863678,0.0811477024,0.310674736,1.2155000000013682e-08,7.98095418e-15,5.60392131e-07,7.98095418e-12
0.4253,0.0,10.4,0.707499573,0.0807007742,0.310659298,1.2144999999963436e-08,7.89418253e-15,5.83228784e-07,7.89418253e-12
0.42535,0.0,10.4,0.707229993,0.0803706576,0.310643866,1.2149000000016842e-08,8.07671355e-15,5.49663301e-07,8.07671355e-12
0.4254,0.0,10.4,0.70656276,0.0795555804,0.310628441,1.214199999999277e-08,6.94395783e-15,5.62759048e-07,6.94395783e-12
0.42545,0.0,10.4,0.706091257,0.0789815426,0.310613021,1.2130999999970803e-08,6.2884080899999995e-15,5.69569065e-07,6.28840809e-12
0.4255,0.0,10.4,0.705772538,0.0785943976,0.310597607,1.2131999999998034e-08,7.51207929e-15,5.76684818e-07,7.51207929e-12
0.42555,0.0,10.4,0.705618953,0.0784080784,0.310582199,1.212000000000435e-08,6.70707641e-15,5.84910882e-07,6.70707641e-12
0.4256,0.0,10.4,0.705642761,0.0784369216,0.310566797,1.2122000000003296e-08,7.63587827e-15,5.93778666e-07,7.63587827e-12
0.42565,0.0,10.4,0.705841293,0.0786777743,0.310551402,1.211099999998133e-08,7.0171443799999995e-15,6.02441217e-07,7.01714438e-12
0.4257,0.0,10.4,0.706193582,0.0791058652,0.310536012,1.2112999999980279e-08,7.52826487e-15,6.09996741e-07,7.52826487e-12
