time_s,pto_emitter_v,crystal_q89_3_drain_v
9.207597956437e-05,1.878019864143e+00,7.747254737786e+00
9.207797956437e-05,1.861713375857e+00,7.747112992737e+00
9.207997956437e-05,1.844703286081e+00,7.746948407450e+00
9.208197956437e-05,1.827063604305e+00,7.746762523278e+00
9.208397956437e-05,1.808871079322e+00,7.746557142427e+00
9.208597956437e-05,1.790204865301e+00,7.746334304397e+00
9.208797956437e-05,1.771146177389e+00,7.746096258296e+00
9.208997956437e-05,1.751777938359e+00,7.745845431794e+00
9.209197956437e-05,1.732184417812e+00,7.745584397447e+00
9.209397956437e-05,1.712450865532e+00,7.745315837205e+00
9.209597956437e-05,1.692663140569e+00,7.745042505858e+00
9.209797956437e-05,1.672907337672e+00,7.744767194173e+00
9.209997956437e-05,1.653269412703e+00,7.744492692397e+00
9.210197956437e-05,1.633834808644e+00,7.744221754773e+00
9.210397956437e-05,1.614688083847e+00,7.743957065627e+00
9.210597956437e-05,1.595912544124e+00,7.743701207522e+00
9.210797956437e-05,1.577589880290e+00,7.743456631914e+00
9.210997956437e-05,1.559799812738e+00,7.743225632661e+00
