time_s,u89_1_pin1_v,u89_1_pin4_v,u89_1_signal_diff_v,u89_1_pin8_v,u89_1_pin10_v,u89_1_carrier_diff_v,u89_1_pin6_v,u89_1_pin12_v,u89_1_output_diff_v
7.311397956433e-05,6.669797712657e+00,6.783027815473e+00,-1.132301028156e-01,1.000147640873e+01,1.001695908818e+01,-1.548267945211e-02,1.272802368499e+01,1.277734436265e+01,-4.932067766253e-02
7.311597956433e-05,6.673362994959e+00,6.783015749951e+00,-1.096527549919e-01,1.000259089191e+01,1.001687678428e+01,-1.428589237044e-02,1.272157805365e+01,1.277628799051e+01,-5.470993685854e-02
7.311797956433e-05,6.677425361256e+00,6.783004521384e+00,-1.055791601273e-01,1.000386469875e+01,1.001680069041e+01,-1.293599166077e-02,1.271616357098e+01,1.277507518060e+01,-5.891160961884e-02
7.311997956433e-05,6.681967003056e+00,6.782994211517e+00,-1.010272084605e-01,1.000528707328e+01,1.001673146576e+01,-1.144439248393e-02,1.271190026318e+01,1.277373948550e+01,-6.183922231463e-02
7.312197956433e-05,6.686968329060e+00,6.782984895853e+00,-9.601656679279e-02,1.000684734638e+01,1.001666971356e+01,-9.822367188201e-03,1.270887845981e+01,1.277231815310e+01,-6.343969329182e-02
7.312397956433e-05,6.692407368190e+00,6.782976643117e+00,-9.056927492692e-02,1.000853297500e+01,1.001661597751e+01,-8.083002508970e-03,1.270715690085e+01,1.277084945375e+01,-6.369255290019e-02
7.312597956433e-05,6.698260593269e+00,6.782969514819e+00,-8.470892154988e-02,1.001033132772e+01,1.001657073648e+01,-6.239408751899e-03,1.270676182352e+01,1.276937311778e+01,-6.261129426338e-02
7.312797956433e-05,6.704502267616e+00,6.782963564804e+00,-7.846129718752e-02,1.001222819140e+01,1.001653440115e+01,-4.306209744220e-03,1.270768664539e+01,1.276792837214e+01,-6.024172674578e-02
7.312997956433e-05,6.711105331438e+00,6.782958838857e+00,-7.185350741882e-02,1.001420916713e+01,1.001650730963e+01,-2.298142503129e-03,1.270989253774e+01,1.276655403593e+01,-5.666149819624e-02
7.313197956433e-05,6.718040739977e+00,6.782955374328e+00,-6.491463435066e-02,1.001625851191e+01,1.001648972456e+01,-2.312126526913e-04,1.271330957901e+01,1.276528700044e+01,-5.197742143574e-02
7.313397956433e-05,6.725278373163e+00,6.782953199788e+00,-5.767482662469e-02,1.001836026824e+01,1.001648182968e+01,1.878438558201e-03,1.271783868678e+01,1.276416220407e+01,-4.632351728757e-02
7.313597956433e-05,6.732786392261e+00,6.782952334741e+00,-5.016594247924e-02,1.002049736501e+01,1.001648372774e+01,4.013637269979e-03,1.272335406427e+01,1.276321141151e+01,-3.985734724658e-02
7.313797956433e-05,6.740532147638e+00,6.782952789350e+00,-4.242064171237e-02,1.002265256426e+01,1.001649543823e+01,6.157126036459e-03,1.272970630033e+01,1.276246313103e+01,-3.275683070419e-02
7.313997956433e-05,6.748481569633e+00,6.782954564254e+00,-3.447299462092e-02,1.002480777085e+01,1.001651689634e+01,8.290874515220e-03,1.273672589551e+01,1.276194158727e+01,-2.521569175827e-02
7.314197956433e-05,6.756600057688e+00,6.782957650395e+00,-2.635759270776e-02,1.002694485496e+01,1.001654795210e+01,1.039690285743e-02,1.274422731290e+01,1.276166658021e+01,-1.743926731219e-02
7.314397956433e-05,6.764851913913e+00,6.782962028957e+00,-1.811011504403e-02,1.002904513295e+01,1.001658837071e+01,1.245676224226e-02,1.275201335278e+01,1.276165257649e+01,-9.639223709661e-03
7.314597956433e-05,6.773201202352e+00,6.782967671330e+00,-9.766468978324e-03,1.003109010569e+01,1.001663783321e+01,1.445227248335e-02,1.275987991548e+01,1.276190851685e+01,-2.028601370940e-03
7.314797956433e-05,6.781611228721e+00,6.782974539198e+00,-1.363310476935e-03,1.003306108008e+01,1.001669593838e+01,1.636514170314e-02,1.276762096219e+01,1.276243701499e+01,5.183947205500e-03
7.314997956433e-05,6.790045362307e+00,6.782982584666e+00,7.062777641006e-03,1.003493984873e+01,1.001676220510e+01,1.817764363205e-02,1.277503369778e+01,1.276323418683e+01,1.179951094832e-02
7.315197956433e-05,6.798466561888e+00,6.782991750527e+00,1.547481136083e-02,1.003670842515e+01,1.001683607588e+01,1.987234926918e-02,1.278192377659e+01,1.276428904619e+01,1.763473039646e-02
7.315397956433e-05,6.806838155271e+00,6.783001970573e+00,2.383618469737e-02,1.003834967802e+01,1.001691692091e+01,2.143275711472e-02,1.278811050534e+01,1.276558352379e+01,2.252698154938e-02
7.315597956433e-05,6.815123409058e+00,6.783013170059e+00,3.211023899877e-02,1.003984715289e+01,1.001700404319e+01,2.284310970136e-02,1.279343182128e+01,1.276709224306e+01,2.633957821894e-02
7.315797956433e-05,6.823286262556e+00,6.783025266214e+00,4.026099634196e-02,1.004118566224e+01,1.001709668424e+01,2.408897799982e-02,1.279774897081e+01,1.276878295315e+01,2.896601765710e-02
7.315997956433e-05,6.831290937618e+00,6.783038168904e+00,4.825276871445e-02,1.004235116299e+01,1.001719403067e+01,2.515713231434e-02,1.280095064977e+01,1.277061688090e+01,3.033376887126e-02
7.316197956433e-05,6.839102624910e+00,6.783051781345e+00,5.605084356557e-02,1.004333129165e+01,1.001729522132e+01,2.603607033656e-02,1.280295650678e+01,1.277254974385e+01,3.040676292849e-02
7.316397956433e-05,6.846687129359e+00,6.783066000945e+00,6.362112841390e-02,1.004411526281e+01,1.001739935512e+01,2.671590769544e-02,1.280371978735e+01,1.277453275062e+01,2.918703673876e-02
7.316597956433e-05,6.854011507750e+00,6.783080720190e+00,7.093078755941e-02,1.004469433047e+01,1.001750549943e+01,2.718883104145e-02,1.280322904435e+01,1.277651417070e+01,2.671487364998e-02
7.316797956433e-05,6.861043722113e+00,6.783095827447e+00,7.794789466559e-02,1.004506093201e+01,1.001761269731e+01,2.744823470473e-02,1.280151101996e+01,1.277843305581e+01,2.307796415646e-02
7.316997956433e-05,6.867761742909e+00,6.783111224193e+00,8.465051871536e-02,1.004521584559e+01,1.001772000617e+01,2.749583941218e-02,1.279861290939e+01,1.278024867259e+01,1.836423679985e-02
7.317197956433e-05,6.874116614362e+00,6.783126786623e+00,9.098982773939e-02,1.004514865336e+01,1.001782644816e+01,2.732220519890e-02,1.279462842405e+01,1.278192284966e+01,1.270557439103e-02
7.317397956433e-05,6.880087340762e+00,6.783142369522e+00,9.694497123996e-02,1.004485957996e+01,1.001793100721e+01,2.692857274871e-02,1.278970358629e+01,1.278339189195e+01,6.311694336311e-03
7.317597956433e-05,6.885662259652e+00,6.783157870292e+00,1.025043893603e-01,1.004435658902e+01,1.001803273834e+01,2.632385068257e-02,1.278398825610e+01,1.278459561923e+01,-6.073631219508e-04
7.317797956433e-05,6.890804605257e+00,6.783173183750e+00,1.076314215064e-01,1.004364228401e+01,1.001813073787e+01,2.551154613739e-02,1.277765054829e+01,1.278551623123e+01,-7.865682937030e-03
7.317997956433e-05,6.895495907337e+00,6.783188191340e+00,1.123077159971e-01,1.004272239777e+01,1.001822410834e+01,2.449828942625e-02,1.277088474434e+01,1.278613657225e+01,-1.525182790743e-02
7.318197956433e-05,6.899715026240e+00,6.783202785965e+00,1.165122402748e-01,1.004160641541e+01,1.001831199527e+01,2.329442014025e-02,1.276389584661e+01,1.278642706935e+01,-2.253122273260e-02
7.318397956433e-05,6.903443561090e+00,6.783216861865e+00,1.202266992255e-01,1.004030507074e+01,1.001839360017e+01,2.191147056988e-02,1.275689529950e+01,1.278638070978e+01,-2.948541027399e-02
7.318597956433e-05,6.906665992352e+00,6.783230319525e+00,1.234356728269e-01,1.003883061316e+01,1.001846818008e+01,2.036243308213e-02,1.275009512870e+01,1.278599474624e+01,-3.589961754266e-02
7.318797956433e-05,6.909367976743e+00,6.783243065397e+00,1.261249113464e-01,1.003719795371e+01,1.001853506025e+01,1.866289345412e-02,1.274370149363e+01,1.278527551474e+01,-4.157402111369e-02
7.318997956433e-05,6.911538394922e+00,6.783255012607e+00,1.282833823154e-01,1.003542225323e+01,1.001859363833e+01,1.682861490117e-02,1.273790927346e+01,1.278423794824e+01,-4.632867477919e-02
7.319197956433e-05,6.913167737494e+00,6.783266082023e+00,1.299016554711e-01,1.003352126241e+01,1.001864339054e+01,1.487787186318e-02,1.273289669867e+01,1.278290371453e+01,-5.000701586081e-02
7.319397956433e-05,6.914249336770e+00,6.783276202365e+00,1.309731344054e-01,1.003151265966e+01,1.001868387718e+01,1.282878248599e-02,1.272882063254e+01,1.278130116690e+01,-5.248053435843e-02
7.319597956433e-05,6.914778632410e+00,6.783285311097e+00,1.314933213131e-01,1.002941609851e+01,1.001871474564e+01,1.070135287217e-02,1.272581256700e+01,1.277946425245e+01,-5.365168545773e-02
7.319797956433e-05,6.914753590645e+00,6.783293354505e+00,1.314602361400e-01,1.002725103666e+01,1.001873573453e+01,8.515302127890e-03,1.272397520686e+01,1.277743118223e+01,-5.345597537142e-02
7.319997956433e-05,6.914174572531e+00,6.783300288249e+00,1.308742842814e-01,1.002503823633e+01,1.001874667481e+01,6.291561521081e-03,1.272337999052e+01,1.277524402574e+01,-5.186403521605e-02
7.320197956433e-05,6.913044267892e+00,6.783306077410e+00,1.297381904825e-01,1.002279810529e+01,1.001874749180e+01,4.050613485960e-03,1.272406526048e+01,1.277294698647e+01,-4.888172599672e-02
7.320397956433e-05,6.911367874604e+00,6.783310696749e+00,1.280571778544e-01,1.002055174915e+01,1.001873820460e+01,1.813544556020e-03,1.272603539461e+01,1.277058614116e+01,-4.455074655160e-02
7.320597956433e-05,6.909152781702e+00,6.783314130676e+00,1.258386510259e-01,1.001831969573e+01,1.001871892590e+01,-3.992301687195e-04,1.272926062694e+01,1.276820781865e+01,-3.894719171272e-02
7.320797956433e-05,6.906408884012e+00,6.783316373267e+00,1.230925107450e-01,1.001612263299e+01,1.001868985977e+01,-2.567226785271e-03,1.273367778017e+01,1.276585828169e+01,-3.218050152544e-02
7.320997956433e-05,6.903148144776e+00,6.783317428115e+00,1.198307166610e-01,1.001398040080e+01,1.001865129938e+01,-4.670898582940e-03,1.273919168406e+01,1.276358230273e+01,-2.439061866179e-02
7.321197956433e-05,6.899384954056e+00,6.783317308147e+00,1.160676459091e-01,1.001191251597e+01,1.001860362311e+01,-6.691107131120e-03,1.274567743010e+01,1.276142273352e+01,-1.574530341695e-02
7.321397956433e-05,6.895135638172e+00,6.783316035337e+00,1.118196028344e-01,1.000993735387e+01,1.001854729045e+01,-8.609936579129e-03,1.275298327207e+01,1.275941922449e+01,-6.435952410879e-03
7.321597956433e-05,6.890418816863e+00,6.783313640354e+00,1.071051765085e-01,1.000807253206e+01,1.001848283667e+01,-1.041030461340e-02,1.276093426559e+01,1.275760768513e+01,3.326580452519e-03
7.321797956433e-05,6.885254893808e+00,6.783310162130e+00,1.019447316776e-01,1.000633423673e+01,1.001841086709e+01,-1.207663035995e-02,1.276933646913e+01,1.275601911517e+01,1.331735396033e-02
7.321997956433e-05,6.879666391117e+00,6.783305647358e+00,9.636074375959e-02,1.000473751889e+01,1.001833205051e+01,-1.359453161293e-02,1.277798174170e+01,1.275467903578e+01,2.330270591955e-02
7.322197956433e-05,6.873677438445e+00,6.783300149937e+00,9.037728850738e-02,1.000329574373e+01,1.001824711233e+01,-1.495136860498e-02,1.278665294674e+01,1.275360650388e+01,3.304644286232e-02
7.322397956433e-05,6.867314074973e+00,6.783293730346e+00,8.402034462696e-02,1.000202084262e+01,1.001815682709e+01,-1.613598447228e-02,1.279512953384e+01,1.275281368725e+01,4.231584658872e-02
7.322597956433e-05,6.860603746026e+00,6.783286454988e+00,7.731729103794e-02,1.000092287696e+01,1.001806201083e+01,-1.713913387643e-02,1.280319327949e+01,1.275230522739e+01,5.088805209436e-02
7.322797956433e-05,6.853575568585e+00,6.783278395477e+00,7.029717310829e-02,1.000001027972e+01,1.001796351313e+01,-1.795323341376e-02,1.281063410070e+01,1.275207817259e+01,5.855592810957e-02
7.322997956433e-05,6.846259839995e+00,6.783269627923e+00,6.299021207227e-02,9.999289528538e+00,1.001786220922e+01,-1.857268068158e-02,1.281725570118e+01,1.275212185840e+01,6.513384278098e-02
7.323197956433e-05,6.838688266337e+00,6.783260232176e+00,5.542803416105e-02,9.998765397906e+00,1.001775899197e+01,-1.899359406104e-02,1.282288093316e+01,1.275241834663e+01,7.046258652853e-02
7.323397956433e-05,6.830893485834e+00,6.783250291099e+00,4.764319473429e-02,9.998440731448e+00,1.001765476412e+01,-1.921403266831e-02,1.282735664298e+01,1.275294288360e+01,7.441375938623e-02
7.323597956433e-05,6.822909261451e+00,6.783239889812e+00,3.966937163939e-02,9.998316710510e+00,1.001755043060e+01,-1.923372009011e-02,1.283055789425e+01,1.275366483913e+01,7.689305511912e-02
7.323797956433e-05,6.814770020762e+00,6.783229114990e+00,3.154090577256e-02,9.998392706971e+00,1.001744689123e+01,-1.905418425658e-02,1.283239138290e+01,1.275454864025e+01,7.784274264317e-02
7.323997956433e-05,6.806511015457e+00,6.783218054155e+00,2.329296130204e-02,9.998666560270e+00,1.001734503358e+01,-1.867847331353e-02,1.283279798699e+01,1.275555504737e+01,7.724293962361e-02
7.324197956433e-05,6.798167879055e+00,6.783206795028e+00,1.496108402703e-02,9.999134485233e+00,1.001724572636e+01,-1.811124112553e-02,1.283175433834e+01,1.275664233937e+01,7.511199896418e-02
7.324397956433e-05,6.789776756745e+00,6.783195424886e+00,6.581331859006e-03,9.999791341733e+00,1.001714981294e+01,-1.735847120868e-02,1.282927342643e+01,1.275776768446e+01,7.150574196598e-02
7.324597956433e-05,6.781373882161e+00,6.783184029986e+00,-1.810147825068e-03,1.000063057109e+01,1.001705810545e+01,-1.642753435655e-02,1.282540420002e+01,1.275888832614e+01,6.651587387978e-02
7.324797956433e-05,6.772995681327e+00,6.783172694990e+00,-1.017701366344e-02,1.000164444234e+01,1.001697137899e+01,-1.532693664217e-02,1.282023024114e+01,1.275996282402e+01,6.026741712050e-02
7.324997956433e-05,6.764678369605e+00,6.783161502457e+00,-1.848313285152e-02,1.000282399634e+01,1.001689036635e+01,-1.406637000301e-02,1.281386754170e+01,1.276095204682e+01,5.291549487538e-02
7.325197956433e-05,6.756458033704e+00,6.783150532329e+00,-2.669249862514e-02,1.000415925876e+01,1.001681575288e+01,-1.265649411448e-02,1.280646150412e+01,1.276182013842e+01,4.464136570075e-02
7.325397956433e-05,6.748370249873e+00,6.783139861477e+00,-3.476961160381e-02,1.000563918074e+01,1.001674817169e+01,-1.110899094606e-02,1.279818323860e+01,1.276253521694e+01,3.564802166347e-02
7.325597956433e-05,6.740450147989e+00,6.783129563231e+00,-4.267941524244e-02,1.000725181800e+01,1.001668819906e+01,-9.436381054421e-03,1.278922530294e+01,1.276307001494e+01,2.615528799373e-02
7.325797956433e-05,6.732732052117e+00,6.783119706959e+00,-5.038765484232e-02,1.000898426768e+01,1.001663635014e+01,-7.652082458010e-03,1.277979697690e+01,1.276340227205e+01,1.639470485104e-02
7.325997956433e-05,6.725249530701e+00,6.783110357631e+00,-5.786082693018e-02,1.001082282180e+01,1.001659307481e+01,-5.770253006920e-03,1.277011922184e+01,1.276351507435e+01,6.604147497081e-03
7.326197956433e-05,6.718035060676e+00,6.783101575420e+00,-6.506651474396e-02,1.001275290856e+01,1.001655875388e+01,-3.805845324269e-03,1.276041941858e+01,1.276339699076e+01,-2.977572180699e-03
7.326397956433e-05,6.711120067741e+00,6.783093415290e+00,-7.197334754868e-02,1.001475923468e+01,1.001653369555e+01,-1.774460867859e-03,1.275092602439e+01,1.276304218304e+01,-1.211615865665e-02
7.326597956433e-05,6.704534615259e+00,6.783085926618e+00,-7.855131135893e-02,1.001682574424e+01,1.001651813216e+01,3.076120733390e-04,1.274186323200e+01,1.276245036580e+01,-2.058713380523e-02
7.326797956433e-05,6.698307438511e+00,6.783079152819e+00,-8.477171430743e-02,1.001893576649e+01,1.001651221748e+01,2.423549014610e-03,1.273344575447e+01,1.276162676985e+01,-2.818101537802e-02
7.326997956433e-05,6.692465659645e+00,6.783073131000e+00,-9.060747135539e-02,1.002107200596e+01,1.001651602428e+01,4.555981675461e-03,1.272587380499e+01,1.276058199892e+01,-3.470819393047e-02
7.327197956433e-05,6.687034819639e+00,6.783067891634e+00,-9.603307199559e-02,1.002321671036e+01,1.001652954266e+01,6.687167699770e-03,1.271932837922e+01,1.275933190292e+01,-4.000352370608e-02
7.327397956433e-05,6.682038620540e+00,6.783063458281e+00,-1.010248377413e-01,1.002535170241e+01,1.001655267884e+01,8.799023569081e-03,1.271396689954e+01,1.275789736018e+01,-4.393046064070e-02
7.327597956433e-05,6.677498958650e+00,6.783059847337e+00,-1.055608886872e-01,1.002745857732e+01,1.001658525470e+01,1.087332261966e-02,1.270991931979e+01,1.275630405704e+01,-4.638473724812e-02
7.327797956433e-05,6.673435695158e+00,6.783057067853e+00,-1.096213726952e-01,1.002951878068e+01,1.001662700816e+01,1.289177252201e-02,1.270728474854e+01,1.275458215387e+01,-4.729740532538e-02
7.327997956433e-05,6.669866693718e+00,6.783055121400e+00,-1.131884276817e-01,1.003151383772e+01,1.001667759422e+01,1.483624349674e-02,1.270612868921e+01,1.275276589414e+01,-4.663720492694e-02
7.328197956433e-05,6.666807620342e+00,6.783054002018e+00,-1.162463816760e-01,1.003342547362e+01,1.001673658700e+01,1.668888662365e-02,1.270648095993e+01,1.275089304808e+01,-4.441208814977e-02
7.328397956433e-05,6.664271988045e+00,6.783053696230e+00,-1.187817081855e-01,1.003523586816e+01,1.001680348250e+01,1.843238565822e-02,1.270833439239e+01,1.274900423252e+01,-4.066984013039e-02
7.328597956433e-05,6.662270986461e+00,6.783054183153e+00,-1.207831966929e-01,1.003692780626e+01,1.001687770232e+01,2.005010394112e-02,1.271164437102e+01,1.274714202089e+01,-3.549764987679e-02
7.328797956433e-05,6.660813535647e+00,6.783055434683e+00,-1.222418990362e-01,1.003848494292e+01,1.001695859816e+01,2.152634476911e-02,1.271632929780e+01,1.274534989779e+01,-2.902059999042e-02
7.328997956433e-05,6.659906145430e+00,6.783057415783e+00,-1.231512703534e-01,1.003989196430e+01,1.001704545712e+01,2.284650718077e-02,1.272227201801e+01,1.274367101965e+01,-2.139900163518e-02
7.329197956433e-05,6.659552979886e+00,6.783060084849e+00,-1.235071049630e-01,1.004113484146e+01,1.001713750780e+01,2.399733366014e-02,1.272932224682e+01,1.274214687130e+01,-1.282462447929e-02
7.329397956433e-05,6.659755746075e+00,6.783063394175e+00,-1.233076480997e-01,1.004220097819e+01,1.001723392698e+01,2.496705121248e-02,1.273729997085e+01,1.274081583666e+01,-3.515865813419e-03
7.329597956433e-05,6.660513770344e+00,6.783067290480e+00,-1.225535201363e-01,1.004307943098e+01,1.001733384705e+01,2.574558393393e-02,1.274599978655e+01,1.273971180441e+01,6.287982149100e-03
7.329797956433e-05,6.661823915959e+00,6.783071715529e+00,-1.212477995698e-01,1.004376102157e+01,1.001743636390e+01,2.632465766445e-02,1.275519606399e+01,1.273886286119e+01,1.633320280135e-02
7.329997956433e-05,6.663680672211e+00,6.783076606793e+00,-1.193959345820e-01,1.004423850486e+01,1.001754054529e+01,2.669795957227e-02,1.276464880898e+01,1.273829019044e+01,2.635861853665e-02
7.330197956433e-05,6.666076100456e+00,6.783081898182e+00,-1.170057977253e-01,1.004450663127e+01,1.001764543961e+01,2.686119165924e-02,1.277411003298e+01,1.273800722124e+01,3.610281174170e-02
7.330397956433e-05,6.668999936847e+00,6.783087520793e+00,-1.140875839467e-01,1.004456225277e+01,1.001775008495e+01,2.681216782114e-02,1.278333043789e+01,1.273801910336e+01,4.531133453305e-02
7.330597956433e-05,6.672439566209e+00,6.783093403712e+00,-1.106538375028e-01,1.004440432868e+01,1.001785351832e+01,2.655081036029e-02,1.279206618263e+01,1.273832251389e+01,5.374366874372e-02
7.330797956433e-05,6.676380138939e+00,6.783099474800e+00,-1.067193358607e-01,1.004403396846e+01,1.001795478502e+01,2.607918343923e-02,1.280008551884e+01,1.273890581413e+01,6.117970470697e-02
7.330997956433e-05,6.680804571843e+00,6.783105661505e+00,-1.023010896619e-01,1.004345438236e+01,1.001805294797e+01,2.540143439768e-02,1.280717506828e+01,1.273974952065e+01,6.742554762857e-02
7.331197956433e-05,6.685693679260e+00,6.783111891656e+00,-9.741821239566e-02,1.004267086582e+01,1.001814709691e+01,2.452376891022e-02,1.281314555543e+01,1.274082706339e+01,7.231849204219e-02
7.331397956433e-05,6.691026199559e+00,6.783118094235e+00,-9.209189467633e-02,1.004169070158e+01,1.001823635746e+01,2.345434411955e-02,1.281783681288e+01,1.274210577062e+01,7.573104225263e-02
7.331597956433e-05,6.696778939971e+00,6.783124200130e+00,-8.634526015913e-02,1.004052309455e+01,1.001831989979e+01,2.220319476571e-02,1.282112193026e+01,1.274354802945e+01,7.757390080359e-02
7.331797956433e-05,6.702926826963e+00,6.783130142845e+00,-8.020331588224e-02,1.003917903490e+01,1.001839694686e+01,2.078208804157e-02,1.282291043158e+01,1.274511255698e+01,7.779787459781e-02
7.331997956433e-05,6.709443063717e+00,6.783135859170e+00,-7.369279545320e-02,1.003767119394e+01,1.001846678220e+01,1.920441174140e-02,1.282315042243e+01,1.274675572433e+01,7.639469810695e-02
7.332197956433e-05,6.716299202149e+00,6.783141289810e+00,-6.684208766070e-02,1.003601375858e+01,1.001852875700e+01,1.748500158369e-02,1.282182966525e+01,1.274843287804e+01,7.339678721052e-02
7.332397956433e-05,6.723465311485e+00,6.783146379947e+00,-5.968106846210e-02,1.003422229880e+01,1.001858229651e+01,1.564000229441e-02,1.281897559445e+01,1.275009960697e+01,6.887598748170e-02
7.332597956433e-05,6.730910069304e+00,6.783151079761e+00,-5.224101045690e-02,1.003231358295e+01,1.001862690570e+01,1.368667724977e-02,1.281465429635e+01,1.275171291837e+01,6.294137797785e-02
7.332797956433e-05,6.738600939247e+00,6.783155344881e+00,-4.455440563389e-02,1.003030542589e+01,1.001866217404e+01,1.164325185368e-02,1.280896852416e+01,1.275323228639e+01,5.573623777540e-02
7.332997956433e-05,6.746504278166e+00,6.783159136776e+00,-3.665485860997e-02,1.002821649277e+01,1.001868777935e+01,9.528713428191e-03,1.280205482343e+01,1.275462056236e+01,4.743426107402e-02
7.333197956433e-05,6.754585520660e+00,6.783162423088e+00,-2.857690242793e-02,1.002606613483e+01,1.001870349073e+01,7.362644100152e-03,1.279407987740e+01,1.275584472997e+01,3.823514742858e-02
7.333397956433e-05,6.762809299207e+00,6.783165177889e+00,-2.035587868213e-02,1.002387418735e+01,1.001870917055e+01,5.165016801211e-03,1.278523617667e+01,1.275687652060e+01,2.835965607205e-02
7.333597956433e-05,6.771139632997e+00,6.783167381880e+00,-1.202774888332e-02,1.002166079828e+01,1.001870477529e+01,2.956022997369e-03,1.277573714027e+01,1.275769288811e+01,1.804425215948e-02
7.333797956433e-05,6.779540057808e+00,6.783169022516e+00,-3.628964707861e-03,1.001944622472e+01,1.001869035557e+01,7.558691505505e-04,1.276581180194e+01,1.275827637599e+01,7.535425948241e-03
7.333997956433e-05,6.787973816493e+00,6.783170094065e+00,4.803722428287e-03,1.001725065854e+01,1.001866605503e+01,-1.415396496689e-03,1.275569919002e+01,1.275861538014e+01,-2.916190111630e-03
7.334197956433e-05,6.796403995332e+00,6.783170597595e+00,1.323339773624e-02,1.001509402504e+01,1.001863210832e+01,-3.538083282109e-03,1.274564251283e+01,1.275870434195e+01,-1.306182912373e-02
7.334397956433e-05,6.804793713484e+00,6.783170540899e+00,2.162317258505e-02,1.001299580983e+01,1.001858883807e+01,-5.593028239080e-03,1.273588327322e+01,1.275854386317e+01,-2.266058994777e-02
7.334597956433e-05,6.813106262595e+00,6.783169938338e+00,2.993632425639e-02,1.001097486390e+01,1.001853665108e+01,-7.561787178920e-03,1.272665542169e+01,1.275814076303e+01,-3.148534134520e-02
7.334797956433e-05,6.821305292528e+00,6.783168810629e+00,3.813648189852e-02,1.000904923688e+01,1.001847603360e+01,-9.426796718540e-03,1.271817967119e+01,1.275750804626e+01,-3.932837507535e-02
7.334997956433e-05,6.829354951061e+00,6.783167184560e+00,4.618776650069e-02,1.000723599449e+01,1.001840754588e+01,-1.117155139392e-02,1.271065808662e+01,1.275666478281e+01,-4.600669619084e-02
7.335197956433e-05,6.837220063248e+00,6.783165092641e+00,5.405497060665e-02,1.000555106571e+01,1.001833181612e+01,-1.278075040690e-02,1.270426907807e+01,1.275563584779e+01,-5.136676971773e-02
