frequency;user0 (gain);user1 (gain);user2 (gain);user3 (gain)
3145004.380742954;-0.7450115573630112;-13.015241595773698;4.472792999938082;7.797437038472605
3145728.628142267;-0.7286600016286604;-13.000708614381475;4.472754271281482;7.7992943414713345
3146453.042324908;-0.7122925149140681;-12.986159197010743;4.472715554167134;7.801151127929542
3147177.623329283;-0.6959090949802221;-12.971593335582412;4.472676848586984;7.803007392015208
3147902.37119381;-0.6795097398383301;-12.957011022243066;4.472638154534219;7.804863127870517
3148627.285956915;-0.6630944478292238;-12.942412249481016;4.472599472000517;7.806718329651278
3149352.36765703;-0.6466632175742133;-12.927797010028142;4.472560800978567;7.808572991475363
3150077.616332601;-0.6302160480002972;-12.913165296915764;4.4725221414607965;7.810427107454672
3150803.032022077;-0.6137529383450288;-12.898517103467418;4.472483493439665;7.812280671682724
3151528.614763921;-0.597273888164949;-12.883852423323292;4.472444856907098;7.814133678251246
3152254.364596601;-0.5807788972635451;-12.869171250346117;4.4724062318570175;7.8159861212255555
3152980.281558597;-0.5642679659046494;-12.85447357885353;4.4723676182796614;7.817837994669219
3153706.365688396;-0.5477410945193925;-12.839759403292357;4.472329016169677;7.819689292603288
3154432.617024493;-0.5311982839853714;-12.825028718574403;4.472290425518054;7.8215400090709775
3155159.035605394;-0.5146395354626141;-12.810281519861277;4.472251846317464;7.823390138081201
3155885.621469614;-0.49806485044583154;-12.795517802635306;4.472213278560619;7.825239673628853
3156612.374655674;-0.4814742307769969;-12.780737562719429;4.472174722239972;7.827088609702459
3157339.295202107;-0.46486767864677425;-12.765940796267373;4.472136177347962;7.828936940272635
3158066.383147453;-0.448245196603736;-12.75112749978019;4.472097643876826;7.830784659299629
3158793.638530262;-0.4316067875489804;-12.736297670081854;4.472059121819255;7.8326317607136176
3159521.061389092;-0.4149524547376688;-12.721451304351925;4.472020611167694;7.834478238446563
3160248.65176251;-0.39828220182968216;-12.706588400163705;4.471982111913624;7.8363240864204
3160976.409689092;-0.38159603275368004;-12.691708955331498;4.471943624051258;7.8381692985265605
3161704.335207424;-0.3648939519268394;-12.676812968157186;4.471905147571792;7.8400138686585565
3162432.428356098;-0.3481759640960357;-12.661900437235715;4.471866682468201;7.841857790671478
3163160.689173719;-0.3314420743921284;-12.646971361563333;4.471828228732734;7.843701058438471
3163889.117698897;-0.31469228834158625;-12.632025740493917;4.471789786358065;7.845543665794267
3164617.713970253;-0.2979266118857526;-12.617063573793349;4.471751355336197;7.847385606571398
