time_s,filt_input,audio_opamp,audio_terminal,agc_opamp,d79_6_anode,agc_store,pin_bias,d79_1_feed
0.1109,-0.00587781194,6.15176399,-0.726216311,4.61051342,2.13862343,2.2606808,0.586353698,0.575184899
0.11092,-0.00481750353,6.23873216,-0.638701461,4.88621189,2.41411386,2.26066665,0.58634616,0.575178987
0.11094,-0.00368122021,6.33584734,-0.54111373,5.19304625,2.71526266,2.26066415,0.586338914,0.5751733
0.11096,-0.00248688185,6.44157811,-0.434992009,5.52642087,2.81343106,2.26115012,0.586357323,0.575187421
0.11098,-0.00125332387,6.55425694,-0.322009984,5.88085314,2.81664701,2.26188298,0.586450745,0.575261549
0.111,-2.32046382e-10,6.67210678,-0.203949488,6.2508172,2.81899038,2.26265075,0.586611168,0.575389267
0.11102,0.00125332341,6.79326909,-0.0826723812,6.63048189,2.82062976,2.26344064,0.58682749,0.575561313
0.11104,0.0024868814,6.91583308,0.0399087397,7.01385957,2.82158478,2.26423989,0.587089711,0.575769402
0.11106,0.00368121978,7.03786586,0.161860706,7.394904,2.8218514,2.26503563,0.587388358,0.576005743
0.11108,0.00481750312,7.1574429,0.281260263,7.76760569,2.82140369,2.26581513,0.587714313,0.576262899
0.1111,0.00587781156,7.27267838,0.396224398,8.1260867,2.8201928,2.266566,0.588058765,0.576533749
0.11112,0.00684542341,7.38175496,0.504940037,8.46469334,2.8181427,2.26727636,0.588413217,0.576811487
0.11114,0.00770507884,7.4829524,0.605692645,8.77808535,2.81514159,2.2679351,0.588769523,0.577089651
